COUNTYFIPS,COUNTY,STATE,community_type,median_household_income,acs_median_hh_income,per_capita_income,gini_index
6615,County_6615,Colorado,Rural,69306.0,71457.0,27081.0,0.447
23993,County_23993,Minnesota,Rural,55722.0,55033.0,27762.0,0.474
25639,County_25639,Missouri,Urban,39541.0,42276.0,17782.0,
39727,County_39727,Rhode Island,Urban,64174.0,63605.0,,0.433
56835,County_56835,Other,Urban,50378.0,51812.0,26045.0,0.421
31311,County_31311,New Mexico,Rural,52500.0,50797.0,28592.0,0.451
18331,County_18331,Louisiana,Urban,66919.0,65129.0,27415.0,0.437
16975,County_16975,Kansas,Urban,25475.0,24392.0,12599.0,0.489
10035,County_10035,Georgia,Rural,71119.0,70964.0,30904.0,0.433
5541,County_5541,California,Rural,60471.0,60811.0,28472.0,0.424
16985,County_16985,Kansas,Rural,59492.0,60408.0,22434.0,0.46
53211,County_53211,Other,Urban,68206.0,66641.0,27463.0,0.451
10593,County_10593,Georgia,Rural,40384.0,38793.0,17919.0,0.475
11311,County_11311,Hawaii,Rural,58532.0,57147.0,29280.0,0.436
21095,County_21095,Massachusetts,Suburban/Small City,41375.0,42701.0,13530.0,0.444
56411,County_56411,Other,Rural,51870.0,52108.0,26456.0,0.441
43541,County_43541,Texas,Rural,28330.0,28339.0,13590.0,0.499
13531,County_13531,Illinois,Rural,62724.0,63669.0,36408.0,0.4
40305,County_40305,South Carolina,Rural,43018.0,43023.0,14936.0,0.494
33917,County_33917,North Carolina,Suburban/Small City,75848.0,75141.0,35527.0,0.427
49763,County_49763,Wisconsin,Urban,56796.0,55467.0,28923.0,0.452
33021,County_33021,North Carolina,Rural,,72768.0,34210.0,0.447
52367,County_52367,Other,Rural,61345.0,61680.0,22731.0,0.446
56521,County_56521,Other,Rural,45176.0,42850.0,11061.0,0.481
45849,County_45849,Vermont,Rural,30312.0,30432.0,11647.0,0.475
49377,County_49377,Wisconsin,Rural,34148.0,34809.0,19905.0,0.487
21601,County_21601,Massachusetts,Rural,55217.0,56547.0,21660.0,0.509
28161,County_28161,Nevada,Rural,57510.0,60207.0,20558.0,0.464
31153,County_31153,New Mexico,Rural,43831.0,39283.0,10598.0,0.471
11975,County_11975,Hawaii,Urban,49582.0,49891.0,18757.0,0.474
34929,County_34929,North Dakota,Suburban/Small City,46536.0,46197.0,22222.0,0.465
31631,County_31631,New Mexico,Urban,54015.0,52691.0,24824.0,0.467
53453,County_53453,Other,Urban,40180.0,38351.0,13582.0,0.496
39191,County_39191,Rhode Island,Rural,,28108.0,17526.0,0.467
48883,County_48883,West Virginia,Rural,55661.0,53385.0,26197.0,0.45
36751,County_36751,Oklahoma,Urban,43778.0,44997.0,16204.0,0.501
13837,County_13837,Illinois,Urban,53392.0,54131.0,27889.0,0.466
52927,County_52927,Other,Urban,72871.0,72897.0,35629.0,0.433
7539,County_7539,Connecticut,Rural,71123.0,73387.0,21584.0,0.468
14969,County_14969,Indiana,Urban,38861.0,35809.0,18748.0,0.48
11895,County_11895,Hawaii,Urban,55660.0,56350.0,27277.0,0.438
15973,County_15973,Iowa,Urban,45646.0,44013.0,18814.0,0.526
56123,County_56123,Other,Rural,52779.0,54318.0,25147.0,0.46
15909,County_15909,Iowa,Urban,41990.0,42164.0,14024.0,0.486
20703,County_20703,Maryland,Rural,68244.0,68641.0,23576.0,0.439
32763,County_32763,New York,Urban,46319.0,47321.0,15060.0,0.492
28723,County_28723,Nevada,Rural,36109.0,36455.0,15142.0,0.501
25309,County_25309,Missouri,Rural,40074.0,42470.0,15396.0,0.449
49675,County_49675,Wisconsin,Urban,65604.0,68299.0,26747.0,0.447
23917,County_23917,Minnesota,Rural,61081.0,61965.0,27114.0,0.472
20985,County_20985,Maryland,Urban,73793.0,73998.0,32211.0,0.429
49783,County_49783,Wisconsin,Rural,48740.0,47717.0,27891.0,0.443
18083,County_18083,Louisiana,Suburban/Small City,,29490.0,14680.0,0.512
36915,County_36915,Oklahoma,Suburban/Small City,40003.0,37818.0,25156.0,0.477
29725,County_29725,New Hampshire,Urban,68396.0,65377.0,25800.0,0.462
5597,County_5597,California,Urban,63330.0,64218.0,26059.0,0.458
1331,County_1331,Alabama,Urban,39821.0,41491.0,13608.0,0.455
36823,County_36823,Oklahoma,Urban,55877.0,54396.0,22269.0,0.434
54451,County_54451,Other,Rural,45187.0,47151.0,18865.0,0.455
12409,County_12409,Idaho,Suburban/Small City,46844.0,45250.0,14428.0,0.474
46839,County_46839,Virginia,Urban,71902.0,70934.0,33141.0,0.443
18775,County_18775,Louisiana,Rural,53481.0,53492.0,28809.0,0.476
4093,County_4093,Arkansas,Rural,60851.0,62142.0,28438.0,0.424
54529,County_54529,Other,Rural,50299.0,51417.0,20614.0,0.486
35005,County_35005,Ohio,Urban,56510.0,56659.0,20097.0,0.453
55159,County_55159,Other,Rural,70542.0,71824.0,30212.0,0.435
9149,County_9149,Florida,Suburban/Small City,77323.0,77018.0,29419.0,0.409
19659,County_19659,Maine,Rural,57044.0,60205.0,24793.0,0.405
21609,County_21609,Massachusetts,Rural,74324.0,72923.0,34287.0,0.427
11633,County_11633,Hawaii,Suburban/Small City,59946.0,61008.0,22739.0,0.454
48869,County_48869,West Virginia,Rural,70648.0,72070.0,29969.0,0.438
15563,County_15563,Iowa,Suburban/Small City,39824.0,37699.0,14477.0,0.493
56957,County_56957,Other,Rural,35709.0,36514.0,13266.0,0.457
2793,County_2793,Alaska,Urban,69198.0,67571.0,33951.0,0.447
20735,County_20735,Maryland,Rural,27044.0,27486.0,17110.0,0.469
30021,County_30021,New Jersey,Rural,63125.0,63684.0,29309.0,0.478
39377,County_39377,Rhode Island,Rural,65716.0,67660.0,34682.0,0.425
20785,County_20785,Maryland,Rural,32748.0,34171.0,16475.0,0.513
29181,County_29181,New Hampshire,Rural,,72415.0,33703.0,0.439
35053,County_35053,Ohio,Rural,52779.0,50073.0,19979.0,0.431
37749,County_37749,Oregon,Rural,40859.0,39439.0,17218.0,0.478
4063,County_4063,Arkansas,Rural,53996.0,54312.0,20075.0,0.451
25163,County_25163,Missouri,Rural,63614.0,66506.0,28927.0,0.429
9123,County_9123,Florida,Rural,53961.0,55787.0,23840.0,0.45
43597,County_43597,Texas,Rural,60745.0,62876.0,23340.0,0.445
50277,County_50277,Wyoming,Urban,64277.0,64679.0,34848.0,0.45
52541,County_52541,Other,Rural,50988.0,,23457.0,0.456
1867,County_1867,Alabama,Urban,41549.0,40498.0,21367.0,0.416
24679,County_24679,Mississippi,Rural,68412.0,69956.0,27144.0,0.435
4553,County_4553,Arkansas,Rural,27225.0,30677.0,9614.0,
56271,County_56271,Other,Rural,36188.0,35763.0,19034.0,0.461
52917,County_52917,Other,Rural,64033.0,63892.0,27635.0,0.435
41123,County_41123,South Dakota,Rural,40954.0,41590.0,16596.0,0.481
22429,County_22429,Michigan,Rural,47718.0,49108.0,28711.0,0.445
34353,County_34353,North Dakota,Urban,49369.0,48626.0,19541.0,0.439
37389,County_37389,Oregon,Rural,69524.0,72108.0,25339.0,0.438
11601,County_11601,Hawaii,Urban,37264.0,34206.0,20194.0,0.47
13727,County_13727,Illinois,Suburban/Small City,32791.0,33414.0,18368.0,0.454
36165,County_36165,Oklahoma,Rural,54648.0,56106.0,23979.0,0.428
22283,County_22283,Michigan,Suburban/Small City,37746.0,38002.0,14140.0,0.485
9483,County_9483,Florida,Urban,63731.0,64205.0,29506.0,0.45
34361,County_34361,North Dakota,Rural,43865.0,43006.0,19473.0,0.472
25111,County_25111,Missouri,Rural,55138.0,56865.0,18243.0,0.455
48475,County_48475,West Virginia,Suburban/Small City,70296.0,69813.0,32573.0,0.409
56073,County_56073,Other,Urban,31334.0,31768.0,15413.0,0.445
30369,County_30369,New Jersey,Rural,59061.0,58836.0,19060.0,0.451
49251,County_49251,Wisconsin,Urban,53069.0,53987.0,23655.0,0.451
38855,County_38855,Pennsylvania,Rural,41097.0,42470.0,13952.0,0.513
49607,County_49607,Wisconsin,Rural,55907.0,57484.0,22347.0,0.45
45401,County_45401,Vermont,Rural,66083.0,66077.0,27723.0,0.412
40205,County_40205,South Carolina,Rural,56594.0,56805.0,23129.0,0.495
16449,County_16449,Kansas,Urban,48167.0,51244.0,16459.0,0.482
28471,County_28471,Nevada,Urban,56495.0,56540.0,15245.0,
10817,County_10817,Georgia,Urban,57808.0,60528.0,27320.0,0.433
33473,County_33473,North Carolina,Rural,37760.0,38900.0,26073.0,0.453
7225,County_7225,Connecticut,Rural,46057.0,44482.0,14585.0,0.469
53713,County_53713,Other,Rural,76869.0,76484.0,29557.0,0.452
41211,County_41211,South Dakota,Urban,41263.0,39061.0,19897.0,0.52
33959,County_33959,North Carolina,Rural,48754.0,47933.0,21567.0,0.44
7405,County_7405,Connecticut,Rural,37417.0,37251.0,19929.0,0.456
18633,County_18633,Louisiana,Rural,35303.0,34323.0,22136.0,0.474
20033,County_20033,Maryland,Urban,60340.0,61137.0,26146.0,0.444
25851,County_25851,Missouri,Urban,67364.0,67828.0,23674.0,0.434
11779,County_11779,Hawaii,Suburban/Small City,40332.0,42763.0,18457.0,0.492
11149,County_11149,Hawaii,Rural,35257.0,33142.0,17928.0,0.466
5599,County_5599,California,Urban,66217.0,67822.0,33336.0,0.427
42031,County_42031,Tennessee,Urban,41011.0,41173.0,22535.0,0.499
52409,County_52409,Other,Urban,64418.0,62886.0,33330.0,0.446
31981,County_31981,New Mexico,Rural,34083.0,33744.0,17754.0,0.51
10129,County_10129,Georgia,Urban,44786.0,47539.0,22405.0,0.464
40855,County_40855,South Carolina,Suburban/Small City,35517.0,36999.0,15154.0,0.494
54385,County_54385,Other,Urban,47529.0,50372.0,16178.0,0.494
52637,County_52637,Other,Rural,46554.0,47768.0,15393.0,0.469
43001,County_43001,Texas,Urban,71371.0,76427.0,30630.0,0.422
46573,County_46573,Virginia,Rural,67924.0,68164.0,30774.0,0.42
4813,County_4813,Arkansas,Rural,69388.0,69838.0,31783.0,0.44
51309,County_51309,Other,Urban,41650.0,41425.0,15587.0,0.493
18351,County_18351,Louisiana,Rural,43592.0,45075.0,23477.0,0.459
52403,County_52403,Other,Rural,66430.0,65682.0,29871.0,0.431
43439,County_43439,Texas,Rural,31619.0,32154.0,17905.0,0.498
28113,County_28113,Nevada,Urban,24732.0,25211.0,,0.465
31469,County_31469,New Mexico,Urban,38628.0,,15114.0,0.477
23479,County_23479,Minnesota,Rural,24732.0,21637.0,10351.0,0.517
20345,County_20345,Maryland,Urban,35072.0,34877.0,14041.0,0.496
27811,County_27811,Nebraska,Suburban/Small City,75535.0,75185.0,31669.0,0.417
41939,County_41939,South Dakota,Rural,45572.0,45545.0,,0.442
31255,County_31255,New Mexico,Urban,47380.0,46792.0,19884.0,0.483
15311,County_15311,Iowa,Rural,46056.0,46251.0,14085.0,0.468
2115,County_2115,Alaska,Urban,47680.0,45369.0,27553.0,0.483
45483,County_45483,Vermont,Urban,81767.0,81134.0,,
11853,County_11853,Hawaii,Rural,43346.0,,18682.0,0.491
4685,County_4685,Arkansas,Rural,44813.0,46286.0,,0.462
15357,County_15357,Iowa,Rural,63513.0,62656.0,30406.0,0.478
5241,County_5241,California,Rural,47795.0,46311.0,17187.0,0.472
12863,County_12863,Idaho,Urban,74185.0,72165.0,32997.0,0.425
12905,County_12905,Idaho,Urban,51204.0,50009.0,19057.0,0.449
28281,County_28281,Nevada,Rural,52680.0,53008.0,,0.504
34969,County_34969,North Dakota,Urban,46676.0,47710.0,15677.0,0.488
4233,County_4233,Arkansas,Suburban/Small City,52753.0,54026.0,,0.443
52809,County_52809,Other,Urban,29457.0,30646.0,8077.0,0.481
52737,County_52737,Other,Rural,62474.0,62092.0,22321.0,0.477
5911,County_5911,California,Rural,36868.0,37319.0,13617.0,0.437
45099,County_45099,Vermont,Rural,41360.0,42341.0,17882.0,0.448
8477,County_8477,Delaware,Rural,,53828.0,21218.0,0.451
39805,County_39805,Rhode Island,Urban,58134.0,60355.0,21523.0,0.484
17541,County_17541,Kentucky,Rural,39909.0,40258.0,9099.0,0.498
53275,County_53275,Other,Rural,52599.0,53385.0,21320.0,0.458
13485,County_13485,Illinois,Urban,66105.0,69037.0,27933.0,0.438
16541,County_16541,Kansas,Rural,73792.0,77165.0,33283.0,0.428
19907,County_19907,Maine,Rural,72782.0,76251.0,25190.0,0.439
56521,County_56521,Other,Urban,61534.0,63538.0,30111.0,0.45
38507,County_38507,Pennsylvania,Rural,46476.0,46096.0,21518.0,0.49
11357,County_11357,Hawaii,Rural,81861.0,79885.0,,0.41
48291,County_48291,West Virginia,Urban,72207.0,73400.0,28786.0,0.441
24249,County_24249,Mississippi,Rural,38308.0,37833.0,17216.0,0.468
51923,County_51923,Other,Rural,42984.0,42630.0,14743.0,0.485
34563,County_34563,North Dakota,Rural,33849.0,37230.0,27483.0,0.472
8587,County_8587,Delaware,Urban,60941.0,62516.0,29938.0,0.431
44045,County_44045,Utah,Rural,52051.0,50060.0,28260.0,0.484
45515,County_45515,Vermont,Urban,42292.0,43360.0,10311.0,0.45
16219,County_16219,Kansas,Rural,59390.0,61036.0,22010.0,0.449
40715,County_40715,South Carolina,Suburban/Small City,34424.0,35612.0,18987.0,0.48
3537,County_3537,Arizona,Urban,74120.0,71514.0,33221.0,0.449
35467,County_35467,Ohio,Rural,,51055.0,18871.0,0.496
42503,County_42503,Tennessee,Rural,44217.0,43516.0,22545.0,0.438
47369,County_47369,Washington,Urban,70710.0,71057.0,21463.0,0.466
45367,County_45367,Vermont,Urban,86282.0,87346.0,30737.0,0.431
13483,County_13483,Illinois,Urban,65226.0,64048.0,19984.0,0.451
50613,County_50613,Wyoming,Rural,49400.0,49694.0,16129.0,0.478
17269,County_17269,Kentucky,Rural,59693.0,59153.0,23389.0,0.442
30549,County_30549,New Jersey,Rural,47735.0,48707.0,16838.0,0.494
43417,County_43417,Texas,Rural,42431.0,41203.0,16803.0,0.486
13553,County_13553,Illinois,Rural,43528.0,44844.0,14971.0,0.466
14087,County_14087,Indiana,Urban,52585.0,52820.0,20338.0,0.456
44237,County_44237,Utah,Suburban/Small City,59168.0,61632.0,22893.0,0.456
17419,County_17419,Kentucky,Rural,,65008.0,32650.0,0.412
42837,County_42837,Tennessee,Rural,55416.0,54405.0,22841.0,0.476
11687,County_11687,Hawaii,Urban,57628.0,57747.0,26438.0,0.428
22397,County_22397,Michigan,Rural,72136.0,71809.0,32286.0,0.427
8879,County_8879,Delaware,Urban,57854.0,58307.0,20587.0,0.448
17585,County_17585,Kentucky,Urban,62135.0,64994.0,27341.0,0.44
28313,County_28313,Nevada,Rural,31959.0,30478.0,14087.0,0.539
19443,County_19443,Maine,Rural,54841.0,53389.0,24458.0,0.458
18601,County_18601,Louisiana,Urban,69000.0,68550.0,30012.0,0.441
9961,County_9961,Florida,Rural,54006.0,55263.0,21630.0,0.465
7911,County_7911,Connecticut,Rural,70198.0,67238.0,33653.0,0.412
34825,County_34825,North Dakota,Urban,59854.0,59555.0,24481.0,0.45
56233,County_56233,Other,Urban,50273.0,50502.0,25813.0,0.444
31295,County_31295,New Mexico,Rural,56898.0,58579.0,21325.0,0.453
11623,County_11623,Hawaii,Rural,50999.0,51169.0,19285.0,0.507
35657,County_35657,Ohio,Rural,53291.0,,21949.0,0.467
6351,County_6351,Colorado,Suburban/Small City,38352.0,38087.0,19734.0,0.489
27065,County_27065,Nebraska,Rural,48487.0,49762.0,22330.0,0.446
26317,County_26317,Montana,Rural,64598.0,64404.0,26546.0,0.449
53155,County_53155,Other,Rural,55123.0,54720.0,25048.0,0.456
27091,County_27091,Nebraska,Urban,24732.0,25654.0,12978.0,0.496
4737,County_4737,Arkansas,Rural,51571.0,50635.0,18888.0,0.501
47873,County_47873,Washington,Rural,52746.0,53470.0,26023.0,0.485
9675,County_9675,Florida,Rural,35826.0,33888.0,14125.0,0.476
43657,County_43657,Texas,Rural,66142.0,65893.0,29050.0,0.46
50723,County_50723,Wyoming,Rural,65411.0,65045.0,23589.0,0.373
54755,County_54755,Other,Urban,43677.0,43340.0,15946.0,
13671,County_13671,Illinois,Suburban/Small City,24732.0,23539.0,6480.0,0.472
12505,County_12505,Idaho,Rural,32930.0,32299.0,18150.0,0.482
18517,County_18517,Louisiana,Rural,61931.0,63937.0,31117.0,0.451
53881,County_53881,Other,Urban,66708.0,,27075.0,0.446
43815,County_43815,Texas,Rural,72672.0,72570.0,29356.0,0.434
36431,County_36431,Oklahoma,Rural,59260.0,58681.0,27053.0,0.448
34131,County_34131,North Dakota,Urban,54989.0,55402.0,20349.0,0.446
52567,County_52567,Other,Rural,31519.0,33392.0,14085.0,0.51
44097,County_44097,Utah,Rural,,39157.0,14004.0,0.495
4551,County_4551,Arkansas,Urban,58032.0,58535.0,27836.0,0.445
18619,County_18619,Louisiana,Urban,37368.0,35861.0,10987.0,0.479
13309,County_13309,Illinois,Rural,62593.0,64094.0,32033.0,0.469
23813,County_23813,Minnesota,Rural,75396.0,76363.0,32407.0,0.464
13381,County_13381,Illinois,Rural,43517.0,43496.0,12110.0,0.465
20611,County_20611,Maryland,Urban,57247.0,60042.0,26410.0,0.428
7099,County_7099,Connecticut,Rural,55335.0,56453.0,20914.0,0.463
52217,County_52217,Other,Rural,27439.0,28942.0,,
33055,County_33055,North Carolina,Suburban/Small City,47723.0,47806.0,22324.0,0.464
24663,County_24663,Mississippi,Rural,62737.0,62054.0,22866.0,0.414
27763,County_27763,Nebraska,Rural,57554.0,57521.0,22756.0,0.452
24467,County_24467,Mississippi,Rural,68230.0,67917.0,33607.0,0.44
24455,County_24455,Mississippi,Urban,56608.0,55824.0,33757.0,0.472
49213,County_49213,Wisconsin,Rural,36577.0,38033.0,14589.0,0.468
38153,County_38153,Pennsylvania,Rural,41782.0,,16171.0,0.476
44323,County_44323,Utah,Rural,67744.0,66610.0,,0.482
44673,County_44673,Utah,Rural,62230.0,,32210.0,0.445
50373,County_50373,Wyoming,Urban,54661.0,54476.0,19084.0,0.449
37059,County_37059,Oregon,Rural,60636.0,59373.0,12357.0,0.441
27069,County_27069,Nebraska,Rural,30974.0,31075.0,11750.0,0.48
51655,County_51655,Other,Rural,59528.0,59469.0,27315.0,0.395
31433,County_31433,New Mexico,Urban,56234.0,55649.0,25007.0,0.472
54769,County_54769,Other,Suburban/Small City,70668.0,72170.0,27303.0,0.403
13061,County_13061,Illinois,Urban,52604.0,53247.0,27640.0,0.367
4829,County_4829,Arkansas,Suburban/Small City,43025.0,43906.0,25943.0,0.465
43577,County_43577,Texas,Rural,24732.0,24384.0,13631.0,0.463
56181,County_56181,Other,Urban,64303.0,66502.0,31868.0,0.455
23847,County_23847,Minnesota,Rural,32501.0,32517.0,10855.0,0.473
19989,County_19989,Maine,Urban,49581.0,48804.0,23628.0,0.453
13301,County_13301,Illinois,Rural,44157.0,45439.0,27059.0,0.454
14765,County_14765,Indiana,Urban,40796.0,40646.0,16971.0,0.454
46279,County_46279,Virginia,Rural,73696.0,74420.0,29910.0,0.408
55335,County_55335,Other,Rural,54449.0,55086.0,,0.476
2337,County_2337,Alaska,Rural,65527.0,,18967.0,0.448
2783,County_2783,Alaska,Urban,30884.0,32835.0,11514.0,0.446
41109,County_41109,South Dakota,Rural,62155.0,60312.0,30190.0,0.471
26585,County_26585,Montana,Urban,46453.0,48986.0,22304.0,0.436
16181,County_16181,Kansas,Urban,44356.0,46153.0,10315.0,0.45
2567,County_2567,Alaska,Suburban/Small City,53706.0,53747.0,28269.0,0.444
16487,County_16487,Kansas,Urban,43813.0,44251.0,14260.0,0.465
20331,County_20331,Maryland,Urban,41508.0,41620.0,25082.0,0.485
54981,County_54981,Other,Rural,72096.0,73049.0,28808.0,0.443
11751,County_11751,Hawaii,Urban,52746.0,53382.0,20973.0,0.465
44635,County_44635,Utah,Urban,52343.0,52453.0,20175.0,0.493
35917,County_35917,Ohio,Rural,74807.0,73579.0,25734.0,
52067,County_52067,Other,Rural,67699.0,71640.0,23346.0,0.481
3387,County_3387,Arizona,Rural,51052.0,53295.0,18486.0,0.434
32903,County_32903,New York,Rural,48226.0,46578.0,13578.0,0.438
1799,County_1799,Alabama,Urban,37043.0,35234.0,13406.0,0.533
42679,County_42679,Tennessee,Rural,53164.0,54573.0,26399.0,0.461
34921,County_34921,North Dakota,Urban,64723.0,64420.0,24047.0,0.45
40953,County_40953,South Carolina,Urban,70439.0,70549.0,28732.0,0.451
13419,County_13419,Illinois,Rural,49118.0,47872.0,16883.0,0.491
56439,County_56439,Other,Suburban/Small City,50277.0,48840.0,27011.0,0.451
44441,County_44441,Utah,Urban,56940.0,58871.0,24275.0,0.468
33473,County_33473,North Carolina,Rural,57597.0,56739.0,30122.0,0.409
47053,County_47053,Washington,Urban,64989.0,62855.0,21356.0,0.446
36421,County_36421,Oklahoma,Urban,63483.0,62169.0,28536.0,0.458
27847,County_27847,Nebraska,Rural,61835.0,62246.0,26068.0,0.418
18427,County_18427,Louisiana,Suburban/Small City,57982.0,56300.0,24938.0,0.438
52989,County_52989,Other,Urban,,56100.0,15510.0,0.475
33665,County_33665,North Carolina,Suburban/Small City,69017.0,68294.0,29734.0,0.439
55849,County_55849,Other,Rural,65708.0,67083.0,27685.0,0.482
52205,County_52205,Other,Rural,62537.0,61862.0,20833.0,0.446
38941,County_38941,Pennsylvania,Urban,49550.0,49327.0,23113.0,0.453
36527,County_36527,Oklahoma,Urban,33088.0,32785.0,15244.0,0.516
16497,County_16497,Kansas,Urban,50605.0,52784.0,12597.0,
48093,County_48093,West Virginia,Suburban/Small City,34043.0,34227.0,13391.0,0.513
15887,County_15887,Iowa,Suburban/Small City,53062.0,54631.0,17217.0,0.442
7069,County_7069,Connecticut,Urban,75379.0,74883.0,22724.0,0.423
14183,County_14183,Indiana,Suburban/Small City,34161.0,34394.0,13422.0,0.471
9667,County_9667,Florida,Rural,24732.0,22840.0,7810.0,0.499
14851,County_14851,Indiana,Rural,75400.0,74414.0,32637.0,0.465
10627,County_10627,Georgia,Suburban/Small City,67428.0,,35907.0,0.433
14699,County_14699,Indiana,Rural,50402.0,49983.0,20787.0,0.492
17317,County_17317,Kentucky,Suburban/Small City,40049.0,41294.0,16194.0,0.48
31289,County_31289,New Mexico,Urban,57453.0,58257.0,24966.0,0.464
49737,County_49737,Wisconsin,Rural,60709.0,61336.0,22867.0,0.451
52931,County_52931,Other,Suburban/Small City,65870.0,67860.0,32896.0,0.455
8237,County_8237,Delaware,Rural,40872.0,40954.0,13941.0,0.472
11841,County_11841,Hawaii,Urban,39210.0,40723.0,17846.0,0.45
21329,County_21329,Massachusetts,Rural,68847.0,73228.0,35089.0,0.447
22473,County_22473,Michigan,Urban,77995.0,78456.0,,0.434
40401,County_40401,South Carolina,Urban,39297.0,39386.0,12139.0,0.511
