COUNTYFIPS,COUNTY,STATE,community_type,insurance_coverage_pct,uninsured_pct,uninsured_below64_pct,sahie_uninsured_pct,pct_private_insurance,pct_medicaid,pct_medicare_only
22347,County_22347,Michigan,Rural,84.31,15.69,18.39,16.37,47.4,25.16,6.79
18269,County_18269,Louisiana,Rural,75.57,24.43,29.31,25.34,41.31,33.35,5.48
56571,County_56571,Other,Suburban/Small City,71.29,28.71,35.07,27.88,34.2,41.53,5.67
38471,County_38471,Pennsylvania,Urban,86.51,13.49,15.63,13.28,50.39,22.21,9.64
35685,County_35685,Ohio,Urban,76.53,23.47,28.94,23.9,34.7,41.77,6.12
41619,County_41619,South Dakota,Suburban/Small City,78.91,,25.44,20.93,46.05,37.72,5.4
51701,County_51701,Other,Suburban/Small City,86.97,13.03,15.61,13.86,57.62,,6.32
49571,County_49571,Wisconsin,Rural,84.12,15.88,19.01,16.71,50.83,22.72,2.66
6531,County_6531,Colorado,Urban,74.43,25.57,30.37,26.21,43.51,36.06,4.75
1561,County_1561,Alabama,Urban,78.27,21.73,25.89,22.16,39.26,35.82,5.26
49089,County_49089,Wisconsin,Rural,87.09,12.91,14.62,13.06,54.74,25.33,6.4
15269,County_15269,Iowa,Urban,86.78,13.22,16.17,12.71,49.05,26.79,5.01
49493,County_49493,Wisconsin,Urban,74.13,25.87,31.49,25.94,41.66,35.87,6.87
8873,County_8873,Delaware,Rural,69.38,30.62,36.7,31.09,34.48,41.86,5.02
29907,County_29907,New Hampshire,Urban,85.79,14.21,16.82,14.52,45.14,28.09,7.27
29531,County_29531,New Hampshire,Urban,72.47,27.53,33.56,27.84,25.66,33.94,4.92
18877,County_18877,Louisiana,Rural,70.95,29.05,34.51,29.83,31.17,48.55,6.89
33499,County_33499,North Carolina,Urban,80.8,19.2,22.91,19.95,46.93,28.78,6.91
46953,County_46953,Virginia,Suburban/Small City,88.1,11.9,14.18,12.66,43.47,25.57,7.95
9011,County_9011,Florida,Urban,81.92,18.08,22.17,19.09,35.68,28.36,7.69
56781,County_56781,Other,Suburban/Small City,77.12,22.88,27.29,23.37,41.53,31.51,8.85
55825,County_55825,Other,Rural,82.27,17.73,21.74,17.4,43.91,25.99,8.57
20615,County_20615,Maryland,Rural,73.19,26.81,31.75,,31.09,,6.24
2551,County_2551,Alaska,Rural,79.65,20.35,23.94,20.66,41.48,32.21,5.97
29929,County_29929,New Hampshire,Rural,64.89,35.11,41.83,36.12,31.37,46.27,3.81
56995,County_56995,Other,Urban,85.5,14.5,17.57,14.1,44.32,22.88,6.46
50217,County_50217,Wyoming,Rural,73.98,26.02,30.85,25.91,21.31,35.4,4.89
2049,County_2049,Alaska,Urban,82.03,17.97,21.79,18.26,46.89,31.95,6.45
13967,County_13967,Illinois,Suburban/Small City,85.68,14.32,17.9,14.91,47.29,27.22,6.94
6541,County_6541,Colorado,Rural,73.83,26.17,32.04,26.31,39.25,41.89,6.06
23835,County_23835,Minnesota,Urban,69.71,30.29,35.53,30.27,27.41,39.8,5.52
55285,County_55285,Other,Rural,69.03,30.97,37.53,31.46,35.35,44.66,6.46
34827,County_34827,North Dakota,Urban,67.9,32.1,37.6,31.2,39.24,,6.12
10707,County_10707,Georgia,Urban,73.13,26.87,32.1,25.73,36.98,41.11,3.72
17169,County_17169,Kentucky,Suburban/Small City,76.25,23.75,28.5,24.32,38.36,36.06,6.68
52865,County_52865,Other,Urban,83.28,16.72,19.91,16.4,44.12,28.47,3.78
39351,County_39351,Rhode Island,Rural,75.51,24.49,30.22,24.89,31.95,38.48,6.01
18303,County_18303,Louisiana,Rural,89.27,10.73,12.97,11.9,44.34,18.18,7.24
17295,County_17295,Kentucky,Rural,77.55,22.45,28.11,22.77,34.98,35.1,6.47
10093,County_10093,Georgia,Suburban/Small City,87.8,12.2,14.57,11.78,45.54,31.64,6.7
56065,County_56065,Other,Rural,70.45,29.55,35.14,29.97,33.46,40.18,6.07
38423,County_38423,Pennsylvania,Urban,66.72,33.28,40.23,34.08,33.17,,3.47
24583,County_24583,Mississippi,Rural,,11.92,13.64,11.98,54.92,20.43,9.58
2943,County_2943,Alaska,Rural,77.57,22.43,26.89,22.6,36.51,38.2,7.11
45781,County_45781,Vermont,Rural,80.09,19.91,23.0,19.09,34.9,27.88,6.82
46647,County_46647,Virginia,Urban,80.01,19.99,23.96,19.95,37.61,36.01,3.44
6839,County_6839,Colorado,Rural,96.93,3.07,3.63,3.53,57.76,24.32,6.37
33359,County_33359,North Carolina,Rural,87.82,12.18,14.88,12.98,43.96,26.4,5.28
28353,County_28353,Nevada,Rural,90.02,9.98,11.61,10.06,51.52,14.88,7.77
49025,County_49025,Wisconsin,Rural,71.61,28.39,34.05,28.78,32.3,43.5,5.51
42555,County_42555,Tennessee,Suburban/Small City,85.2,14.8,18.0,15.34,41.85,28.82,6.7
11317,County_11317,Hawaii,Rural,69.35,30.65,36.5,31.39,38.27,43.84,3.92
43205,County_43205,Texas,Rural,72.13,27.87,,27.76,36.52,44.36,7.12
35537,County_35537,Ohio,Urban,79.78,20.22,23.43,20.1,51.28,36.33,4.37
41551,County_41551,South Dakota,Rural,84.4,15.6,18.74,15.93,45.33,38.84,3.49
12651,County_12651,Idaho,Rural,95.09,4.91,5.79,4.5,,24.12,3.99
44365,County_44365,Utah,Rural,73.06,26.94,32.57,27.46,36.32,36.34,6.97
11667,County_11667,Hawaii,Rural,81.33,18.67,22.23,18.6,44.09,28.52,5.88
56307,County_56307,Other,Suburban/Small City,77.74,22.26,27.1,22.47,31.4,31.6,6.42
30635,County_30635,New Jersey,Rural,89.7,10.3,12.76,9.8,51.02,26.81,6.69
24449,County_24449,Mississippi,Urban,74.76,25.24,31.34,25.65,35.11,38.97,5.46
40255,County_40255,South Carolina,Urban,77.29,22.71,28.47,22.96,35.62,34.14,8.62
10859,County_10859,Georgia,Urban,68.95,31.05,37.08,31.44,38.78,33.64,6.4
19317,County_19317,Maine,Urban,60.37,39.63,47.65,40.31,22.14,54.48,7.32
15237,County_15237,Iowa,Urban,73.78,26.22,32.35,26.87,23.39,39.78,6.83
8505,County_8505,Delaware,Rural,88.39,11.61,14.0,12.11,44.59,16.38,6.51
52177,County_52177,Other,Urban,69.98,30.02,36.83,,31.77,43.45,8.56
10423,County_10423,Georgia,Urban,69.98,30.02,35.66,30.29,29.89,45.73,4.27
22967,County_22967,Michigan,Rural,78.6,21.4,25.05,22.24,47.19,29.49,7.95
45125,County_45125,Vermont,Rural,74.35,25.65,31.07,26.72,38.43,38.82,5.81
1783,County_1783,Alabama,Urban,76.1,23.9,28.63,24.24,44.19,35.2,7.9
53437,County_53437,Other,Suburban/Small City,86.22,13.78,17.2,14.01,,23.82,6.84
33677,County_33677,North Carolina,Rural,66.27,33.73,40.16,34.58,,50.55,6.66
54303,County_54303,Other,Suburban/Small City,86.99,13.01,,13.66,49.08,18.19,7.69
42309,County_42309,Tennessee,Suburban/Small City,67.89,32.11,39.38,32.4,35.75,40.46,7.26
32475,County_32475,New York,Urban,82.77,17.23,20.22,17.24,46.23,31.7,5.89
33347,County_33347,North Carolina,Urban,66.32,33.68,40.06,33.86,29.85,41.39,5.21
38153,County_38153,Pennsylvania,Rural,85.72,14.28,16.44,15.25,,33.05,5.19
45423,County_45423,Vermont,Rural,76.15,23.85,29.24,24.15,32.23,,5.09
20853,County_20853,Maryland,Rural,76.92,23.08,27.3,23.84,41.94,30.5,
39991,County_39991,Rhode Island,Rural,68.86,31.14,37.33,31.57,30.96,44.81,3.37
26867,County_26867,Montana,Suburban/Small City,75.94,24.06,29.46,24.17,33.67,33.25,6.75
23037,County_23037,Minnesota,Urban,69.61,30.39,36.5,31.07,32.33,43.06,7.74
41955,County_41955,South Dakota,Rural,80.5,19.5,22.85,19.87,34.86,43.41,7.67
15547,County_15547,Iowa,Urban,74.24,25.76,31.97,25.87,40.5,30.43,5.65
48663,County_48663,West Virginia,Rural,88.17,11.83,13.65,12.87,45.21,18.64,5.41
7699,County_7699,Connecticut,Rural,67.27,32.73,38.79,32.64,25.74,42.07,4.24
35047,County_35047,Ohio,Rural,70.28,,35.91,30.28,35.28,41.78,6.4
53167,County_53167,Other,Urban,,39.38,47.13,40.66,22.96,54.3,5.49
24501,County_24501,Mississippi,Rural,74.86,25.14,30.12,25.55,30.34,43.17,
16445,County_16445,Kansas,Urban,77.98,22.02,26.58,20.97,46.25,30.31,5.7
17235,County_17235,Kentucky,Urban,71.22,28.78,34.02,29.58,39.71,43.03,5.59
26127,County_26127,Montana,Urban,75.14,24.86,30.21,25.65,35.03,44.76,10.47
32745,County_32745,New York,Rural,71.95,28.05,33.1,27.43,37.05,35.3,4.92
50803,County_50803,Wyoming,Urban,73.03,26.97,32.56,27.3,40.28,47.15,6.12
27155,County_27155,Nebraska,Urban,70.19,29.81,36.4,30.87,30.4,51.87,5.26
32067,County_32067,New York,Urban,80.17,19.83,23.68,19.85,42.7,32.89,8.42
27651,County_27651,Nebraska,Rural,74.28,25.72,31.33,25.87,31.7,46.28,7.19
13815,County_13815,Illinois,Suburban/Small City,94.09,5.91,7.1,5.57,47.72,14.44,7.92
35163,County_35163,Ohio,Suburban/Small City,86.6,13.4,16.02,13.52,46.24,29.27,4.5
38629,County_38629,Pennsylvania,Rural,87.65,12.35,14.63,12.59,53.7,15.59,4.86
28299,County_28299,Nevada,Urban,69.59,30.41,37.54,30.29,28.86,48.84,8.37
40329,County_40329,South Carolina,Suburban/Small City,77.37,22.63,27.22,23.24,35.77,30.5,5.78
43701,County_43701,Texas,Urban,83.48,16.52,18.67,17.6,53.66,30.76,3.38
36125,County_36125,Oklahoma,Rural,70.4,29.6,36.0,29.8,45.42,41.75,6.32
22019,County_22019,Michigan,Rural,87.34,12.66,15.0,12.32,44.02,29.69,4.83
48577,County_48577,West Virginia,Rural,84.89,15.11,18.15,15.37,49.73,27.29,5.98
5617,County_5617,California,Rural,84.02,15.98,18.66,16.01,33.05,29.17,7.31
38271,County_38271,Pennsylvania,Rural,75.42,24.58,28.73,24.53,,37.81,2.36
31881,County_31881,New Mexico,Urban,86.6,13.4,16.7,13.73,52.1,24.61,7.27
18631,County_18631,Louisiana,Urban,81.69,18.31,21.64,19.29,44.11,27.76,4.89
14543,County_14543,Indiana,Rural,88.61,11.39,13.63,,46.62,24.9,3.05
8915,County_8915,Delaware,Urban,92.15,7.85,9.71,8.38,48.3,16.69,7.53
51941,County_51941,Other,Urban,84.39,15.61,18.17,15.56,43.2,32.73,3.57
48691,County_48691,West Virginia,Rural,75.78,24.22,28.28,24.35,44.17,35.86,5.63
14385,County_14385,Indiana,Suburban/Small City,70.08,29.92,36.23,31.32,27.07,44.12,3.96
54871,County_54871,Other,Urban,86.07,13.93,16.65,13.86,44.45,16.46,4.94
39763,County_39763,Rhode Island,Urban,86.16,13.84,16.86,13.17,53.14,18.4,4.04
40371,County_40371,South Carolina,Rural,84.35,15.65,18.14,15.29,46.12,30.45,7.85
42949,County_42949,Tennessee,Urban,85.32,14.68,17.46,14.76,32.17,32.68,3.9
29891,County_29891,New Hampshire,Urban,87.16,12.84,14.74,13.77,51.95,,7.51
16039,County_16039,Kansas,Rural,81.12,18.88,22.09,19.39,49.16,29.23,6.4
3487,County_3487,Arizona,Rural,69.66,30.34,36.39,30.39,31.26,47.78,6.54
2029,County_2029,Alaska,Urban,80.07,19.93,24.57,20.06,41.35,30.32,7.46
35267,County_35267,Ohio,Rural,80.24,19.76,23.58,19.9,47.9,34.47,6.66
29041,County_29041,New Hampshire,Rural,85.27,14.73,18.14,14.34,47.98,28.75,5.12
28715,County_28715,Nevada,Rural,87.63,12.37,15.04,12.0,54.74,24.82,6.17
22767,County_22767,Michigan,Rural,81.26,18.74,21.75,19.4,35.51,42.17,6.63
39533,County_39533,Rhode Island,Urban,80.22,19.78,23.44,20.34,37.65,30.01,5.49
31395,County_31395,New Mexico,Rural,70.86,29.14,35.19,28.82,37.13,35.07,5.05
28973,County_28973,Nevada,Suburban/Small City,78.82,21.18,25.52,21.62,44.26,21.81,
55255,County_55255,Other,Urban,76.85,23.15,28.11,23.52,33.64,43.48,4.69
34915,County_34915,North Dakota,Rural,85.76,14.24,17.15,14.76,34.83,30.12,7.4
13557,County_13557,Illinois,Urban,85.69,14.31,17.23,14.48,42.7,20.89,7.11
41843,County_41843,South Dakota,Urban,90.67,9.33,11.41,9.73,56.15,26.4,7.38
45923,County_45923,Vermont,Urban,70.63,29.37,35.86,29.29,32.68,49.16,7.09
9143,County_9143,Florida,Suburban/Small City,79.67,20.33,23.75,20.54,46.74,33.75,9.59
10457,County_10457,Georgia,Rural,83.85,16.15,19.03,16.17,44.71,32.44,5.36
46513,County_46513,Virginia,Urban,71.7,28.3,33.77,28.62,,41.31,4.63
36771,County_36771,Oklahoma,Rural,89.22,10.78,13.07,11.02,43.16,16.89,6.31
27855,County_27855,Nebraska,Urban,78.08,21.92,26.33,22.1,39.06,35.49,6.71
39621,County_39621,Rhode Island,Urban,65.04,34.96,42.62,34.36,31.36,54.7,5.09
27479,County_27479,Nebraska,Suburban/Small City,77.45,22.55,27.39,23.4,42.37,31.71,3.84
33447,County_33447,North Carolina,Urban,89.16,,13.7,11.13,44.49,15.53,7.73
34237,County_34237,North Dakota,Rural,69.32,30.68,36.05,30.5,29.51,44.01,5.97
31989,County_31989,New Mexico,Rural,78.82,21.18,25.36,21.4,36.95,,7.12
11105,County_11105,Hawaii,Rural,65.61,34.39,41.65,34.85,35.45,41.27,6.96
33497,County_33497,North Carolina,Rural,,24.44,29.09,24.58,31.84,40.01,4.04
40275,County_40275,South Carolina,Rural,64.76,35.24,42.58,34.71,22.1,50.22,3.91
47919,County_47919,Washington,Suburban/Small City,70.45,29.55,34.82,30.93,34.07,47.41,6.11
43711,County_43711,Texas,Suburban/Small City,73.6,26.4,31.45,27.22,25.77,42.28,6.34
3577,County_3577,Arizona,Rural,68.51,31.49,37.22,31.61,29.92,54.34,7.16
24971,County_24971,Mississippi,Rural,84.02,15.98,18.64,16.49,,20.04,6.43
40065,County_40065,South Carolina,Urban,76.11,23.89,,24.01,31.84,40.57,4.97
18239,County_18239,Louisiana,Rural,86.86,13.14,16.51,12.83,49.35,17.46,6.06
29107,County_29107,New Hampshire,Urban,66.35,33.65,40.12,34.34,24.4,47.45,5.36
27159,County_27159,Nebraska,Urban,94.12,5.88,7.17,5.77,59.56,13.41,6.82
24789,County_24789,Mississippi,Rural,76.42,23.58,28.37,22.74,42.35,28.36,2.84
5263,County_5263,California,Rural,72.83,27.17,32.29,27.71,33.02,46.3,
15039,County_15039,Iowa,Rural,66.13,33.87,40.2,34.33,28.64,43.12,4.03
3057,County_3057,Arizona,Rural,92.31,7.69,9.18,7.81,54.56,21.47,7.29
33405,County_33405,North Carolina,Rural,74.89,25.11,30.72,25.79,42.15,45.67,4.67
45341,County_45341,Vermont,Urban,85.04,14.96,18.33,15.03,44.17,33.68,2.51
51799,County_51799,Other,Urban,80.28,19.72,23.75,19.63,43.74,21.1,5.2
52863,County_52863,Other,Urban,84.87,15.13,18.14,16.11,46.26,27.34,4.2
12887,County_12887,Idaho,Suburban/Small City,85.38,14.62,16.89,14.78,49.12,22.93,5.86
9197,County_9197,Florida,Rural,73.32,26.68,31.94,26.71,35.72,36.54,6.35
18243,County_18243,Louisiana,Rural,79.46,20.54,25.01,20.26,39.15,29.91,4.87
36461,County_36461,Oklahoma,Rural,89.06,10.94,12.95,12.13,39.4,24.95,7.15
2793,County_2793,Alaska,Rural,84.45,15.55,19.2,15.67,39.06,34.53,6.65
6177,County_6177,Colorado,Urban,80.62,19.38,23.4,19.56,43.24,36.61,7.33
48373,County_48373,West Virginia,Urban,,30.93,36.8,30.6,27.98,47.87,2.78
33817,County_33817,North Carolina,Urban,84.39,15.61,18.7,16.21,45.74,24.3,7.07
4411,County_4411,Arkansas,Rural,79.46,20.54,24.22,20.95,41.45,36.93,2.68
40505,County_40505,South Carolina,Urban,73.72,26.28,31.47,26.56,36.97,37.06,5.77
21583,County_21583,Massachusetts,Urban,,14.86,17.56,15.31,44.95,18.81,6.3
17549,County_17549,Kentucky,Rural,84.77,15.23,17.89,14.63,48.16,24.07,4.17
1343,County_1343,Alabama,Rural,90.38,9.62,12.2,9.85,64.83,23.92,8.53
33681,County_33681,North Carolina,Urban,79.62,20.38,24.85,20.07,39.13,38.72,4.6
22147,County_22147,Michigan,Rural,90.25,9.75,,9.34,59.78,17.82,4.75
38871,County_38871,Pennsylvania,Urban,80.6,19.4,22.62,19.9,41.48,32.86,5.74
22577,County_22577,Michigan,Rural,81.18,18.82,22.27,18.82,54.34,32.55,6.03
17503,County_17503,Kentucky,Rural,77.4,22.6,27.59,22.98,37.0,31.31,5.85
19283,County_19283,Maine,Suburban/Small City,75.05,24.95,31.0,25.39,38.8,35.37,6.46
45415,County_45415,Vermont,Rural,80.9,19.1,22.77,18.89,50.94,33.41,6.38
18589,County_18589,Louisiana,Suburban/Small City,72.11,27.89,33.24,27.57,35.56,45.84,5.14
40107,County_40107,South Carolina,Rural,90.73,9.27,11.56,9.21,46.68,13.3,2.85
21561,County_21561,Massachusetts,Urban,91.92,8.08,9.64,8.59,64.0,19.81,5.99
49213,County_49213,Wisconsin,Rural,75.58,24.42,29.1,23.55,43.0,35.99,5.24
31087,County_31087,New Mexico,Rural,82.06,17.94,21.73,18.46,39.8,30.62,7.2
22311,County_22311,Michigan,Rural,78.55,21.45,24.76,21.68,42.6,37.83,4.89
19215,County_19215,Maine,Urban,72.66,27.34,32.07,27.83,29.49,33.16,6.44
28095,County_28095,Nevada,Rural,82.85,17.15,20.91,17.48,41.18,22.32,6.95
12853,County_12853,Idaho,Rural,84.14,15.86,19.88,16.12,49.06,24.82,6.23
18867,County_18867,Louisiana,Rural,85.68,14.32,16.58,14.86,44.1,30.39,6.16
26747,County_26747,Montana,Urban,64.89,35.11,41.45,36.43,37.62,45.93,4.82
29005,County_29005,New Hampshire,Rural,67.56,32.44,40.55,32.3,32.47,,4.55
3053,County_3053,Arizona,Rural,83.54,16.46,18.32,16.91,40.97,31.76,4.85
34185,County_34185,North Dakota,Rural,74.71,,31.19,24.59,29.29,34.78,6.6
10191,County_10191,Georgia,Urban,85.7,14.3,17.19,14.7,52.93,22.47,
47545,County_47545,Washington,Suburban/Small City,74.06,25.94,30.77,27.05,40.19,40.42,6.08
21563,County_21563,Massachusetts,Rural,78.5,21.5,25.69,21.23,35.25,32.93,5.9
50609,County_50609,Wyoming,Rural,86.78,13.22,16.22,12.95,41.44,29.83,5.36
22037,County_22037,Michigan,Suburban/Small City,75.36,24.64,30.22,25.08,39.55,40.77,5.81
30899,County_30899,New Jersey,Urban,91.51,8.49,9.82,8.74,49.71,13.4,5.06
8977,County_8977,Delaware,Rural,88.41,11.59,14.32,11.3,43.87,18.09,7.52
5027,County_5027,California,Suburban/Small City,74.79,25.21,30.44,25.7,47.04,37.32,5.39
19353,County_19353,Maine,Rural,74.51,25.49,30.76,25.49,45.16,43.21,6.91
32753,County_32753,New York,Rural,73.4,26.6,32.35,26.36,39.95,39.58,3.05
42347,County_42347,Tennessee,Rural,70.69,29.31,35.81,29.29,33.65,38.72,4.28
31281,County_31281,New Mexico,Rural,70.87,29.13,35.4,28.06,32.42,49.4,6.0
35415,County_35415,Ohio,Rural,82.28,17.72,20.75,17.43,51.02,26.07,6.83
27849,County_27849,Nebraska,Rural,69.58,30.42,36.04,30.45,30.62,43.37,5.35
19517,County_19517,Maine,Suburban/Small City,96.82,3.18,3.27,2.93,58.24,15.27,7.8
4739,County_4739,Arkansas,Rural,77.78,,27.19,21.57,40.45,32.73,4.38
52227,County_52227,Other,Urban,73.69,26.31,32.03,26.14,32.24,42.03,6.94
12797,County_12797,Idaho,Urban,78.0,22.0,25.29,22.78,37.77,25.62,
10683,County_10683,Georgia,Urban,89.98,10.02,11.19,10.15,46.47,25.44,6.53
26859,County_26859,Montana,Suburban/Small City,75.07,24.93,29.82,25.16,40.37,40.19,3.76
23671,County_23671,Minnesota,Urban,74.05,25.95,31.14,27.12,40.83,49.13,2.68
33023,County_33023,North Carolina,Rural,78.03,21.97,26.2,,41.14,38.31,5.15
15953,County_15953,Iowa,Urban,84.52,15.48,18.79,15.73,46.76,19.3,5.94
5857,County_5857,California,Rural,86.89,13.11,16.45,13.62,39.11,24.26,6.03
1273,County_1273,Alabama,Rural,75.7,,30.43,24.14,39.41,39.5,5.38
15115,County_15115,Iowa,Urban,63.51,36.49,44.13,36.06,25.96,55.05,3.05
4045,County_4045,Arkansas,Rural,86.44,,16.23,13.58,47.82,22.77,5.72
42779,County_42779,Tennessee,Urban,74.55,25.45,31.03,24.86,27.78,44.05,8.17
2563,County_2563,Alaska,Urban,73.75,26.25,32.21,26.76,32.97,41.25,6.39
26607,County_26607,Montana,Rural,91.83,8.17,9.37,8.41,42.77,21.91,6.09
19537,County_19537,Maine,Urban,71.99,28.01,33.32,26.99,36.73,42.62,7.6
33315,County_33315,North Carolina,Suburban/Small City,72.55,27.45,33.05,28.11,37.24,38.11,6.05
35629,County_35629,Ohio,Rural,,31.15,37.26,31.34,25.85,48.71,4.76
51861,County_51861,Other,Urban,72.96,27.04,32.41,27.22,42.7,37.53,5.13
37731,County_37731,Oregon,Rural,92.2,7.8,9.1,7.7,58.51,18.98,7.2
2245,County_2245,Alaska,Rural,90.05,9.95,12.39,10.22,44.03,18.59,6.19
56633,County_56633,Other,Suburban/Small City,75.04,24.96,30.17,24.9,34.75,38.47,8.97
32857,County_32857,New York,Urban,78.22,21.78,25.91,22.12,37.79,37.17,6.56
23385,County_23385,Minnesota,Urban,61.22,38.78,45.19,38.67,30.28,54.09,4.91
36263,County_36263,Oklahoma,Suburban/Small City,82.38,17.62,20.79,18.1,44.86,27.22,6.78
27393,County_27393,Nebraska,Rural,90.71,9.29,11.19,9.51,45.98,19.93,6.01
9931,County_9931,Florida,Suburban/Small City,80.96,19.04,22.61,19.8,42.85,24.15,8.14
9015,County_9015,Florida,Urban,70.49,29.51,35.92,29.91,31.86,51.39,8.07
47291,County_47291,Washington,Suburban/Small City,79.99,20.01,24.48,19.76,43.46,37.31,6.45
1775,County_1775,Alabama,Rural,75.93,24.07,28.17,24.15,37.42,40.8,4.74
2383,County_2383,Alaska,Urban,68.96,31.04,37.7,31.07,,45.02,5.01
15893,County_15893,Iowa,Rural,83.48,16.52,20.7,17.65,44.45,27.37,4.67
29425,County_29425,New Hampshire,Rural,76.1,23.9,28.29,23.58,38.24,34.36,5.16
37407,County_37407,Oregon,Urban,80.8,19.2,23.56,19.84,39.04,26.0,4.92
6947,County_6947,Colorado,Rural,76.39,,28.64,24.24,44.42,31.52,6.94
48447,County_48447,West Virginia,Rural,92.3,7.7,9.73,7.18,51.73,23.63,4.48
11207,County_11207,Hawaii,Urban,83.18,16.82,19.92,16.43,43.14,25.63,6.67
42827,County_42827,Tennessee,Urban,85.43,14.57,17.79,14.61,50.77,24.69,4.78
45521,County_45521,Vermont,Urban,75.04,24.96,29.64,24.75,37.97,32.55,8.33
26529,County_26529,Montana,Suburban/Small City,83.73,16.27,20.2,16.78,42.54,27.09,8.35
28565,County_28565,Nevada,Rural,82.63,17.37,21.32,17.95,34.8,29.81,6.76
37325,County_37325,Oregon,Suburban/Small City,75.0,25.0,30.08,25.26,38.89,28.62,7.85
24367,County_24367,Mississippi,Suburban/Small City,78.83,21.17,25.05,21.81,35.42,37.33,6.92
9985,County_9985,Florida,Urban,64.01,35.99,43.14,35.52,26.53,55.67,4.69
9461,County_9461,Florida,Rural,74.47,25.53,30.42,25.28,46.24,34.71,6.24
50549,County_50549,Wyoming,Suburban/Small City,74.33,25.67,30.75,25.28,42.0,34.75,6.66
38229,County_38229,Pennsylvania,Urban,69.88,30.12,36.42,30.79,34.02,45.79,5.53
36715,County_36715,Oklahoma,Rural,72.5,27.5,33.11,28.33,28.38,43.05,5.15
43133,County_43133,Texas,Rural,79.67,20.33,24.05,20.65,38.65,34.75,5.12
56937,County_56937,Other,Suburban/Small City,94.97,5.03,6.55,4.51,51.85,26.3,3.59
56265,County_56265,Other,Urban,80.9,19.1,22.68,19.59,39.0,30.15,8.03
2205,County_2205,Alaska,Urban,71.41,28.59,34.25,28.58,38.71,38.19,5.63
34117,County_34117,North Dakota,Urban,74.54,25.46,30.22,24.62,31.15,45.78,6.61
54743,County_54743,Other,Rural,75.04,24.96,29.39,25.3,29.25,36.73,5.43
29063,County_29063,New Hampshire,Urban,68.62,31.38,37.14,31.76,37.59,,7.49
49559,County_49559,Wisconsin,Suburban/Small City,72.93,27.07,32.15,26.79,35.95,35.28,4.52
46109,County_46109,Virginia,Rural,90.47,9.53,11.81,9.72,48.4,19.44,7.06
53795,County_53795,Other,Rural,89.29,10.71,13.72,11.4,50.4,22.01,6.88
8271,County_8271,Delaware,Urban,71.96,28.04,33.71,28.98,35.0,46.05,7.62
52063,County_52063,Other,Rural,87.07,12.93,15.67,13.23,47.29,30.16,4.68
28041,County_28041,Nevada,Rural,80.61,19.39,23.2,19.88,41.51,32.63,4.86
43681,County_43681,Texas,Urban,73.9,26.1,31.39,26.47,32.25,43.22,6.48
45315,County_45315,Vermont,Urban,72.92,27.08,32.57,26.98,26.79,49.09,5.23
52631,County_52631,Other,Urban,70.77,29.23,34.71,29.68,30.59,36.21,3.22
43665,County_43665,Texas,Urban,68.87,31.13,36.89,32.19,25.86,47.17,5.08
54469,County_54469,Other,Rural,75.36,24.64,29.78,25.48,32.6,40.35,6.6
56745,County_56745,Other,Urban,81.79,18.21,21.04,17.55,33.02,40.97,7.24
11253,County_11253,Hawaii,Urban,68.0,32.0,39.07,31.29,35.88,37.12,5.63
17845,County_17845,Kentucky,Rural,94.16,5.84,7.59,6.07,57.48,12.47,7.26
26905,County_26905,Montana,Urban,80.57,19.43,23.08,18.94,49.63,27.9,6.12
12535,County_12535,Idaho,Rural,79.8,20.2,24.55,20.75,38.85,30.01,4.3
30951,County_30951,New Jersey,Rural,81.82,18.18,22.19,18.21,44.56,35.36,5.89
45159,County_45159,Vermont,Rural,68.37,31.63,37.92,32.37,24.36,46.29,6.28
12061,County_12061,Idaho,Rural,83.35,16.65,19.6,16.77,44.79,29.63,7.2
11275,County_11275,Hawaii,Rural,63.43,36.57,43.94,36.62,35.73,48.13,7.29
52483,County_52483,Other,Rural,65.36,34.64,41.33,34.73,25.9,46.79,4.8
49411,County_49411,Wisconsin,Rural,64.31,35.69,42.4,35.31,32.27,46.69,4.49
53113,County_53113,Other,Rural,67.56,32.44,38.9,32.27,21.84,52.02,7.13
1537,County_1537,Alabama,Urban,90.62,9.38,11.05,9.74,51.76,22.18,3.39
47349,County_47349,Washington,Urban,81.79,18.21,21.99,17.32,44.68,30.74,5.16
