COUNTYFIPS,COUNTY,STATE,community_type,disability_rate_pct,child_disability_rate_pct,nonvet_disability_18_64_pct,vet_disability_18_64_pct
3255,County_3255,Arizona,Urban,34.48,15.45,32.83,43.67
50971,County_50971,Wyoming,Suburban/Small City,14.62,8.32,13.42,27.23
28683,County_28683,Nevada,Urban,25.47,12.83,21.07,31.79
34675,County_34675,North Dakota,Rural,17.09,8.0,14.51,28.45
37153,County_37153,Oregon,Rural,36.18,17.44,30.14,39.68
27497,County_27497,Nebraska,Rural,16.63,6.92,13.89,28.33
40623,County_40623,South Carolina,Rural,10.96,7.12,10.93,30.06
6829,County_6829,Colorado,Suburban/Small City,17.45,,12.31,35.53
49647,County_49647,Wisconsin,Urban,19.38,11.33,17.6,22.0
24611,County_24611,Mississippi,Urban,25.78,12.86,22.1,27.87
17671,County_17671,Kentucky,Rural,18.71,8.09,17.05,24.75
25629,County_25629,Missouri,Urban,13.24,9.55,13.82,29.64
39483,County_39483,Rhode Island,Suburban/Small City,21.7,8.12,16.7,29.73
12259,County_12259,Idaho,Urban,17.52,10.26,16.85,23.2
6725,County_6725,Colorado,Rural,15.07,6.31,13.33,19.49
3177,County_3177,Arizona,Rural,18.17,10.47,13.58,24.64
25827,County_25827,Missouri,Rural,29.75,15.93,25.66,33.72
44123,County_44123,Utah,Suburban/Small City,19.33,12.11,15.27,29.65
28753,County_28753,Nevada,Rural,18.04,7.76,12.33,18.05
34943,County_34943,North Dakota,Urban,25.95,13.23,23.68,23.93
20057,County_20057,Maryland,Rural,28.76,16.3,25.64,39.02
54393,County_54393,Other,Rural,15.7,9.03,14.91,31.79
55315,County_55315,Other,Rural,,8.89,22.14,44.35
53271,County_53271,Other,Rural,20.46,6.77,15.28,26.26
18827,County_18827,Louisiana,Urban,18.16,8.51,16.62,29.71
14099,County_14099,Indiana,Rural,18.32,9.1,13.27,34.58
13085,County_13085,Illinois,Suburban/Small City,7.54,3.43,7.34,25.68
40845,County_40845,South Carolina,Rural,21.62,11.13,18.2,33.21
1853,County_1853,Alabama,Urban,23.85,13.57,21.33,34.11
39249,County_39249,Rhode Island,Rural,26.36,,26.31,34.79
49747,County_49747,Wisconsin,Urban,22.12,10.19,16.85,28.38
16669,County_16669,Kansas,Rural,15.61,9.19,13.34,28.73
53273,County_53273,Other,Urban,21.58,9.9,19.45,27.36
54503,County_54503,Other,Rural,27.6,11.66,23.58,39.17
21713,County_21713,Massachusetts,Rural,24.87,14.11,24.44,
32157,County_32157,New York,Rural,12.47,,9.58,29.19
41043,County_41043,South Dakota,Suburban/Small City,17.52,7.11,12.12,25.76
15569,County_15569,Iowa,Rural,29.86,13.31,29.25,35.0
33431,County_33431,North Carolina,Rural,22.05,12.89,19.92,30.33
23297,County_23297,Minnesota,Urban,21.18,8.93,19.41,25.1
19125,County_19125,Maine,Rural,31.87,15.72,25.83,37.77
20273,County_20273,Maryland,Rural,23.16,9.62,15.07,30.55
14697,County_14697,Indiana,Rural,16.31,9.95,11.5,22.54
18625,County_18625,Louisiana,Urban,21.27,12.59,12.86,25.7
21507,County_21507,Massachusetts,Urban,21.32,7.89,19.08,28.87
1235,County_1235,Alabama,Rural,11.0,,8.01,15.48
21993,County_21993,Massachusetts,Rural,23.95,12.74,17.76,24.3
24581,County_24581,Mississippi,Rural,18.98,11.43,17.35,35.96
42315,County_42315,Tennessee,Rural,8.92,5.16,8.95,22.03
54525,County_54525,Other,Rural,16.89,6.67,,30.42
13825,County_13825,Illinois,Rural,28.17,16.4,22.64,
40317,County_40317,South Carolina,Urban,32.93,13.94,28.07,36.67
25325,County_25325,Missouri,Rural,,9.15,20.89,32.12
53911,County_53911,Other,Suburban/Small City,23.57,13.67,20.55,37.36
19133,County_19133,Maine,Suburban/Small City,11.57,4.61,11.6,
43571,County_43571,Texas,Urban,31.55,16.15,24.89,37.08
30259,County_30259,New Jersey,Urban,6.62,2.7,7.52,27.89
20063,County_20063,Maryland,Urban,28.12,14.92,20.41,35.91
33319,County_33319,North Carolina,Suburban/Small City,15.06,4.33,12.88,26.8
15327,County_15327,Iowa,Urban,9.71,5.04,9.87,28.86
35861,County_35861,Ohio,Rural,20.54,10.71,16.98,26.51
46465,County_46465,Virginia,Urban,25.8,16.27,22.27,32.07
5497,County_5497,California,Rural,31.32,20.0,23.54,28.95
37455,County_37455,Oregon,Rural,12.1,7.47,9.6,23.31
7223,County_7223,Connecticut,Urban,20.86,12.67,18.31,26.42
24321,County_24321,Mississippi,Rural,25.64,14.69,21.8,25.28
21713,County_21713,Massachusetts,Rural,15.97,7.12,14.82,23.39
37081,County_37081,Oregon,Rural,17.8,9.35,17.77,34.96
6615,County_6615,Colorado,Rural,18.89,10.45,16.45,22.67
23993,County_23993,Minnesota,Rural,23.56,9.77,19.27,34.71
25639,County_25639,Missouri,Urban,23.15,9.82,16.99,40.91
39727,County_39727,Rhode Island,Urban,17.91,7.75,15.33,30.24
56835,County_56835,Other,Urban,19.84,12.88,16.59,26.22
31311,County_31311,New Mexico,Rural,19.98,,16.23,32.42
18331,County_18331,Louisiana,Urban,13.83,4.55,12.49,22.4
16975,County_16975,Kansas,Urban,32.25,16.12,27.04,43.57
10035,County_10035,Georgia,Rural,13.18,6.37,10.34,23.4
5541,County_5541,California,Rural,13.75,3.81,10.5,25.85
16985,County_16985,Kansas,Rural,21.82,10.79,18.08,34.85
53211,County_53211,Other,Urban,14.18,6.75,14.51,25.19
10593,County_10593,Georgia,Rural,24.78,13.16,18.44,35.89
11311,County_11311,Hawaii,Rural,14.74,9.12,11.2,24.07
21095,County_21095,Massachusetts,Suburban/Small City,27.24,,27.51,29.7
56411,County_56411,Other,Rural,21.21,10.87,15.2,23.6
43541,County_43541,Texas,Rural,29.6,17.45,25.79,39.06
13531,County_13531,Illinois,Rural,9.36,5.21,10.12,27.56
40305,County_40305,South Carolina,Rural,27.67,12.48,27.28,41.68
33917,County_33917,North Carolina,Suburban/Small City,11.25,3.04,8.05,17.81
49763,County_49763,Wisconsin,Urban,17.5,8.72,15.45,27.42
33021,County_33021,North Carolina,Rural,14.98,6.21,11.41,21.32
52367,County_52367,Other,Rural,20.53,8.85,20.0,23.11
56521,County_56521,Other,Rural,29.88,16.61,23.13,29.06
45849,County_45849,Vermont,Rural,33.68,16.21,31.56,40.77
49377,County_49377,Wisconsin,Rural,27.67,16.49,21.92,34.16
21601,County_21601,Massachusetts,Rural,21.07,10.13,17.24,33.09
28161,County_28161,Nevada,Rural,26.89,14.14,24.38,34.51
31153,County_31153,New Mexico,Rural,26.28,13.5,22.9,38.4
11975,County_11975,Hawaii,Urban,26.35,12.68,22.4,33.45
34929,County_34929,North Dakota,Suburban/Small City,25.08,12.48,23.42,
31631,County_31631,New Mexico,Urban,21.0,9.47,20.34,21.27
53453,County_53453,Other,Urban,28.8,17.74,23.49,37.14
39191,County_39191,Rhode Island,Rural,,14.99,22.62,44.23
48883,County_48883,West Virginia,Rural,19.44,10.85,15.35,32.8
36751,County_36751,Oklahoma,Urban,22.91,10.13,16.29,31.96
13837,County_13837,Illinois,Urban,,12.0,20.19,20.77
52927,County_52927,Other,Urban,8.74,6.89,5.57,26.96
7539,County_7539,Connecticut,Rural,18.03,5.9,14.01,34.69
14969,County_14969,Indiana,Urban,29.04,15.17,22.72,27.91
11895,County_11895,Hawaii,Urban,15.39,4.39,13.73,25.71
15973,County_15973,Iowa,Urban,26.35,10.41,18.89,36.8
56123,County_56123,Other,Rural,16.89,7.86,17.52,
15909,County_15909,Iowa,Urban,29.56,14.56,24.65,41.28
20703,County_20703,Maryland,Rural,15.19,6.8,10.55,27.47
32763,County_32763,New York,Urban,,15.49,28.73,38.65
28723,County_28723,Nevada,Rural,29.12,14.11,26.34,31.7
25309,County_25309,Missouri,Rural,27.85,13.71,24.78,37.09
49675,County_49675,Wisconsin,Urban,15.39,7.1,13.62,31.56
23917,County_23917,Minnesota,Rural,19.48,13.89,15.01,30.19
20985,County_20985,Maryland,Urban,8.36,3.98,6.67,22.58
49783,County_49783,Wisconsin,Rural,21.99,8.73,15.5,
18083,County_18083,Louisiana,Suburban/Small City,28.82,13.79,26.17,34.78
36915,County_36915,Oklahoma,Suburban/Small City,24.64,10.84,25.54,27.16
29725,County_29725,New Hampshire,Urban,14.97,,16.0,17.91
5597,County_5597,California,Urban,17.31,9.67,,24.92
1331,County_1331,Alabama,Urban,30.8,12.82,27.38,36.05
36823,County_36823,Oklahoma,Urban,18.89,9.37,18.18,31.6
54451,County_54451,Other,Rural,23.81,10.9,19.74,35.94
12409,County_12409,Idaho,Suburban/Small City,,13.16,24.19,35.81
46839,County_46839,Virginia,Urban,12.13,5.7,10.37,25.11
18775,County_18775,Louisiana,Rural,18.88,7.06,10.67,30.26
4093,County_4093,Arkansas,Rural,16.7,9.05,13.37,33.44
54529,County_54529,Other,Rural,24.3,12.54,22.4,
35005,County_35005,Ohio,Urban,22.22,12.51,17.94,34.74
55159,County_55159,Other,Rural,12.0,6.88,9.54,27.42
9149,County_9149,Florida,Suburban/Small City,5.31,1.5,4.86,
19659,County_19659,Maine,Rural,12.72,5.97,12.26,31.76
21609,County_21609,Massachusetts,Rural,11.73,4.29,9.4,27.8
11633,County_11633,Hawaii,Suburban/Small City,21.45,10.46,19.42,31.95
48869,County_48869,West Virginia,Rural,13.54,,11.73,32.32
15563,County_15563,Iowa,Suburban/Small City,29.71,14.73,26.01,37.87
56957,County_56957,Other,Rural,31.5,14.49,,37.55
2793,County_2793,Alaska,Urban,6.41,4.25,5.5,12.5
20735,County_20735,Maryland,Rural,29.79,17.34,26.31,35.51
30021,County_30021,New Jersey,Rural,20.85,10.52,20.38,29.83
39377,County_39377,Rhode Island,Rural,14.4,8.54,12.34,31.34
20785,County_20785,Maryland,Rural,31.47,17.69,24.99,44.89
29181,County_29181,New Hampshire,Rural,7.55,5.28,3.66,36.66
35053,County_35053,Ohio,Rural,24.85,14.51,22.82,
37749,County_37749,Oregon,Rural,31.2,16.41,27.25,44.97
4063,County_4063,Arkansas,Rural,23.68,12.9,18.63,29.42
25163,County_25163,Missouri,Rural,18.01,8.46,14.84,29.22
9123,County_9123,Florida,Rural,19.46,8.85,15.92,32.39
43597,County_43597,Texas,Rural,12.14,6.01,7.53,31.73
50277,County_50277,Wyoming,Urban,19.64,12.67,15.1,23.16
52541,County_52541,Other,Rural,18.94,8.83,18.9,38.9
1867,County_1867,Alabama,Urban,24.73,10.9,17.44,35.74
24679,County_24679,Mississippi,Rural,12.33,5.87,9.36,31.28
4553,County_4553,Arkansas,Rural,32.41,14.04,26.77,35.21
56271,County_56271,Other,Rural,30.09,14.83,22.39,33.4
52917,County_52917,Other,Rural,23.42,14.47,19.16,28.32
41123,County_41123,South Dakota,Rural,27.68,15.0,26.15,26.66
22429,County_22429,Michigan,Rural,23.33,10.71,18.24,25.98
34353,County_34353,North Dakota,Urban,,14.12,,39.89
37389,County_37389,Oregon,Rural,12.35,6.26,7.96,25.89
11601,County_11601,Hawaii,Urban,25.14,13.87,17.11,31.91
13727,County_13727,Illinois,Suburban/Small City,28.45,15.26,26.02,36.11
36165,County_36165,Oklahoma,Rural,22.06,12.93,20.59,24.41
22283,County_22283,Michigan,Suburban/Small City,29.44,14.16,25.4,39.31
9483,County_9483,Florida,Urban,16.13,7.42,14.92,22.33
34361,County_34361,North Dakota,Rural,27.37,13.03,25.16,33.55
25111,County_25111,Missouri,Rural,28.46,12.7,23.34,29.94
48475,County_48475,West Virginia,Suburban/Small City,8.46,4.34,9.5,18.71
56073,County_56073,Other,Urban,33.05,17.61,24.13,31.91
30369,County_30369,New Jersey,Rural,23.83,12.61,22.65,29.14
49251,County_49251,Wisconsin,Urban,17.97,8.44,14.96,32.7
38855,County_38855,Pennsylvania,Rural,26.97,13.64,21.63,35.3
49607,County_49607,Wisconsin,Rural,17.25,8.16,8.19,30.98
45401,County_45401,Vermont,Rural,15.3,10.16,12.86,31.81
40205,County_40205,South Carolina,Rural,26.07,14.31,22.39,39.11
16449,County_16449,Kansas,Urban,22.99,15.05,19.98,33.17
28471,County_28471,Nevada,Urban,25.43,12.29,20.28,33.7
10817,County_10817,Georgia,Urban,17.46,10.67,11.87,28.08
33473,County_33473,North Carolina,Rural,24.28,8.3,21.5,37.87
7225,County_7225,Connecticut,Rural,31.37,14.92,25.02,35.85
53713,County_53713,Other,Rural,13.93,5.91,16.09,26.08
41211,County_41211,South Dakota,Urban,26.06,13.49,19.96,38.94
33959,County_33959,North Carolina,Rural,27.14,13.51,28.93,37.14
7405,County_7405,Connecticut,Rural,28.23,13.49,22.94,44.98
18633,County_18633,Louisiana,Rural,,15.41,25.44,45.81
20033,County_20033,Maryland,Urban,16.96,,10.95,28.92
25851,County_25851,Missouri,Urban,13.96,4.91,11.32,30.43
11779,County_11779,Hawaii,Suburban/Small City,28.35,13.67,29.2,32.58
11149,County_11149,Hawaii,Rural,26.73,14.89,23.15,33.04
5599,County_5599,California,Urban,12.07,3.57,10.12,22.65
42031,County_42031,Tennessee,Urban,27.01,14.4,20.76,38.75
52409,County_52409,Other,Urban,14.07,6.94,13.33,32.87
31981,County_31981,New Mexico,Rural,26.53,13.97,18.55,34.89
10129,County_10129,Georgia,Urban,21.74,10.72,18.93,42.42
40855,County_40855,South Carolina,Suburban/Small City,29.59,13.49,25.98,39.39
54385,County_54385,Other,Urban,24.3,11.07,24.43,32.79
52637,County_52637,Other,Rural,,13.53,23.44,40.12
43001,County_43001,Texas,Urban,12.76,4.39,12.47,28.09
46573,County_46573,Virginia,Rural,8.28,5.43,6.88,24.31
4813,County_4813,Arkansas,Rural,14.59,9.32,12.69,27.79
51309,County_51309,Other,Urban,35.88,17.58,32.38,38.27
18351,County_18351,Louisiana,Rural,24.33,11.77,24.54,41.0
52403,County_52403,Other,Rural,19.17,9.55,15.7,29.93
43439,County_43439,Texas,Rural,30.16,15.91,29.01,27.45
28113,County_28113,Nevada,Urban,31.16,17.84,23.89,35.76
31469,County_31469,New Mexico,Urban,29.71,15.56,26.01,41.38
23479,County_23479,Minnesota,Rural,33.17,19.22,27.31,32.45
20345,County_20345,Maryland,Urban,33.08,15.43,25.72,33.06
27811,County_27811,Nebraska,Suburban/Small City,9.19,4.23,,28.03
41939,County_41939,South Dakota,Rural,,13.27,23.0,38.01
31255,County_31255,New Mexico,Urban,31.83,16.37,26.58,42.05
15311,County_15311,Iowa,Rural,29.33,15.21,23.21,26.26
2115,County_2115,Alaska,Urban,21.93,10.79,16.25,32.3
45483,County_45483,Vermont,Urban,7.74,3.65,11.26,16.32
11853,County_11853,Hawaii,Rural,27.54,14.9,23.38,33.87
4685,County_4685,Arkansas,Rural,24.93,11.85,20.42,33.25
15357,County_15357,Iowa,Rural,19.07,10.95,13.16,21.02
5241,County_5241,California,Rural,26.97,13.99,24.73,35.46
12863,County_12863,Idaho,Urban,18.22,8.09,16.0,19.63
12905,County_12905,Idaho,Urban,26.47,13.78,20.64,33.26
28281,County_28281,Nevada,Rural,21.51,12.81,18.98,33.75
34969,County_34969,North Dakota,Urban,,9.69,21.21,29.9
4233,County_4233,Arkansas,Suburban/Small City,22.56,14.03,18.82,36.91
52809,County_52809,Other,Urban,32.6,17.43,27.07,44.32
52737,County_52737,Other,Rural,21.84,11.06,20.62,30.61
5911,County_5911,California,Rural,25.36,10.53,22.21,27.83
45099,County_45099,Vermont,Rural,22.89,11.26,20.92,30.3
8477,County_8477,Delaware,Rural,21.41,12.08,17.19,32.66
39805,County_39805,Rhode Island,Urban,22.35,11.07,21.16,30.72
17541,County_17541,Kentucky,Rural,32.58,14.61,26.84,39.75
53275,County_53275,Other,Rural,21.6,,20.08,26.98
13485,County_13485,Illinois,Urban,14.8,7.33,11.4,28.5
16541,County_16541,Kansas,Rural,12.2,3.63,11.83,19.28
19907,County_19907,Maine,Rural,11.26,4.18,9.4,24.19
56521,County_56521,Other,Urban,12.56,7.05,10.95,35.51
38507,County_38507,Pennsylvania,Rural,25.34,16.14,24.03,37.61
11357,County_11357,Hawaii,Rural,13.67,7.59,9.77,26.0
48291,County_48291,West Virginia,Urban,14.76,5.58,10.64,23.65
24249,County_24249,Mississippi,Rural,24.0,11.16,23.39,40.35
51923,County_51923,Other,Rural,30.8,15.66,28.54,36.69
34563,County_34563,North Dakota,Rural,23.31,10.03,20.82,27.32
8587,County_8587,Delaware,Urban,15.51,9.42,16.71,27.46
44045,County_44045,Utah,Rural,19.02,8.36,17.36,22.86
45515,County_45515,Vermont,Urban,33.92,15.26,27.74,40.98
16219,County_16219,Kansas,Rural,23.06,11.91,21.4,28.5
40715,County_40715,South Carolina,Suburban/Small City,22.42,11.17,19.67,37.42
3537,County_3537,Arizona,Urban,14.76,8.88,14.43,23.79
35467,County_35467,Ohio,Rural,25.5,11.92,22.08,33.13
42503,County_42503,Tennessee,Rural,24.42,12.56,22.03,28.4
47369,County_47369,Washington,Urban,21.51,10.44,19.96,32.64
45367,County_45367,Vermont,Urban,14.07,6.9,10.39,24.1
13483,County_13483,Illinois,Urban,20.86,10.02,15.33,21.6
50613,County_50613,Wyoming,Rural,20.66,12.73,15.18,36.63
17269,County_17269,Kentucky,Rural,19.16,8.43,18.23,
30549,County_30549,New Jersey,Rural,26.71,11.58,25.18,30.75
43417,County_43417,Texas,Rural,27.52,13.31,23.84,24.74
13553,County_13553,Illinois,Rural,24.57,10.95,21.08,43.97
14087,County_14087,Indiana,Urban,28.5,,23.78,39.83
44237,County_44237,Utah,Suburban/Small City,16.83,10.36,,29.81
17419,County_17419,Kentucky,Rural,12.03,3.75,12.37,23.72
42837,County_42837,Tennessee,Rural,17.02,8.69,14.67,30.65
11687,County_11687,Hawaii,Urban,17.16,6.24,14.55,27.12
22397,County_22397,Michigan,Rural,16.09,4.87,12.92,31.16
8879,County_8879,Delaware,Urban,22.59,8.88,15.49,
17585,County_17585,Kentucky,Urban,18.03,8.57,15.66,24.58
28313,County_28313,Nevada,Rural,29.93,14.63,24.72,32.58
19443,County_19443,Maine,Rural,21.78,13.51,20.67,34.53
18601,County_18601,Louisiana,Urban,,6.73,8.04,20.03
9961,County_9961,Florida,Rural,24.97,13.66,20.11,34.44
7911,County_7911,Connecticut,Rural,15.1,8.49,10.82,34.11
34825,County_34825,North Dakota,Urban,21.27,11.76,18.46,27.7
56233,County_56233,Other,Urban,19.19,9.26,14.74,37.15
31295,County_31295,New Mexico,Rural,14.82,5.12,11.37,24.84
11623,County_11623,Hawaii,Rural,24.92,10.91,22.33,
35657,County_35657,Ohio,Rural,22.58,10.5,22.88,22.48
6351,County_6351,Colorado,Suburban/Small City,27.73,14.5,21.92,36.19
27065,County_27065,Nebraska,Rural,18.55,8.42,14.5,27.73
26317,County_26317,Montana,Rural,21.27,11.3,20.67,35.43
53155,County_53155,Other,Rural,20.96,11.42,17.62,33.98
27091,County_27091,Nebraska,Urban,28.38,14.01,25.19,36.55
4737,County_4737,Arkansas,Rural,28.99,17.11,24.87,40.66
47873,County_47873,Washington,Rural,22.5,11.5,14.41,30.99
9675,County_9675,Florida,Rural,31.21,15.97,31.75,35.71
43657,County_43657,Texas,Rural,14.23,6.84,9.92,26.14
50723,County_50723,Wyoming,Rural,13.79,4.58,9.35,22.7
54755,County_54755,Other,Urban,26.87,17.77,22.06,24.95
13671,County_13671,Illinois,Suburban/Small City,34.26,16.51,29.56,26.8
12505,County_12505,Idaho,Rural,28.41,14.7,23.82,29.98
18517,County_18517,Louisiana,Rural,16.26,7.93,12.98,30.1
53881,County_53881,Other,Urban,12.62,7.49,11.04,22.98
43815,County_43815,Texas,Rural,14.64,3.07,12.61,30.32
36431,County_36431,Oklahoma,Rural,18.16,7.64,15.49,31.98
34131,County_34131,North Dakota,Urban,25.18,14.55,24.3,39.35
52567,County_52567,Other,Rural,31.36,16.42,27.74,40.7
44097,County_44097,Utah,Rural,,16.27,23.75,33.63
4551,County_4551,Arkansas,Urban,21.31,10.34,18.81,31.06
18619,County_18619,Louisiana,Urban,,13.2,21.84,38.48
13309,County_13309,Illinois,Rural,16.89,9.85,16.35,27.14
23813,County_23813,Minnesota,Rural,8.29,5.4,8.53,34.94
13381,County_13381,Illinois,Rural,25.48,13.13,23.96,39.36
20611,County_20611,Maryland,Urban,19.25,,16.53,26.65
7099,County_7099,Connecticut,Rural,27.86,12.33,28.26,36.86
52217,County_52217,Other,Rural,33.9,19.27,28.95,39.68
33055,County_33055,North Carolina,Suburban/Small City,,,17.71,29.87
24663,County_24663,Mississippi,Rural,12.23,6.6,9.82,31.53
27763,County_27763,Nebraska,Rural,23.86,10.27,24.22,32.87
24467,County_24467,Mississippi,Rural,13.98,6.54,11.38,25.19
24455,County_24455,Mississippi,Urban,16.96,10.12,15.15,31.27
49213,County_49213,Wisconsin,Rural,31.24,16.46,25.01,39.89
38153,County_38153,Pennsylvania,Rural,27.67,15.45,23.77,37.47
44323,County_44323,Utah,Rural,12.03,6.26,9.12,29.38
44673,County_44673,Utah,Rural,15.79,8.84,12.57,31.57
50373,County_50373,Wyoming,Urban,20.24,12.37,19.13,34.73
37059,County_37059,Oregon,Rural,22.22,11.97,20.77,35.37
27069,County_27069,Nebraska,Rural,29.24,14.92,22.85,39.61
51655,County_51655,Other,Rural,17.66,9.46,15.02,40.74
31433,County_31433,New Mexico,Urban,25.8,14.94,15.38,35.43
54769,County_54769,Other,Suburban/Small City,14.87,4.43,8.19,24.91
13061,County_13061,Illinois,Urban,19.22,8.41,10.69,32.13
4829,County_4829,Arkansas,Suburban/Small City,22.14,10.39,19.46,35.18
43577,County_43577,Texas,Rural,33.24,16.72,26.89,41.77
56181,County_56181,Other,Urban,9.22,4.96,10.14,25.08
23847,County_23847,Minnesota,Rural,34.25,18.89,30.05,33.59
19989,County_19989,Maine,Urban,27.2,14.6,24.49,35.8
13301,County_13301,Illinois,Rural,21.36,10.02,17.44,16.54
14765,County_14765,Indiana,Urban,30.64,14.29,24.52,37.11
46279,County_46279,Virginia,Rural,8.46,2.65,10.86,22.58
55335,County_55335,Other,Rural,23.75,12.8,19.3,29.42
2337,County_2337,Alaska,Rural,22.03,8.23,18.17,37.38
2783,County_2783,Alaska,Urban,29.88,10.27,25.11,39.71
41109,County_41109,South Dakota,Rural,19.19,9.84,15.35,35.45
26585,County_26585,Montana,Urban,19.3,6.77,18.89,33.35
16181,County_16181,Kansas,Urban,25.85,14.79,24.23,41.67
2567,County_2567,Alaska,Suburban/Small City,19.64,9.37,18.54,40.69
16487,County_16487,Kansas,Urban,28.28,12.38,24.49,38.18
20331,County_20331,Maryland,Urban,26.77,15.95,19.46,29.17
54981,County_54981,Other,Rural,13.42,7.4,13.1,18.13
11751,County_11751,Hawaii,Urban,20.54,10.32,14.56,31.77
44635,County_44635,Utah,Urban,21.93,9.49,21.03,33.42
35917,County_35917,Ohio,Rural,8.44,4.75,9.21,27.98
52067,County_52067,Other,Rural,14.81,5.86,12.15,26.5
3387,County_3387,Arizona,Rural,24.05,14.26,20.85,35.37
32903,County_32903,New York,Rural,26.42,10.21,24.42,27.6
1799,County_1799,Alabama,Urban,32.99,19.18,28.36,42.35
42679,County_42679,Tennessee,Rural,22.56,12.26,19.16,26.82
34921,County_34921,North Dakota,Urban,19.23,8.11,13.17,38.56
40953,County_40953,South Carolina,Urban,16.52,6.66,14.27,25.86
13419,County_13419,Illinois,Rural,24.15,14.6,23.7,45.03
56439,County_56439,Other,Suburban/Small City,24.28,,21.53,31.08
44441,County_44441,Utah,Urban,20.66,8.64,19.31,36.41
33473,County_33473,North Carolina,Rural,18.63,8.54,16.23,33.1
47053,County_47053,Washington,Urban,17.1,10.75,14.05,33.19
36421,County_36421,Oklahoma,Urban,12.89,8.22,12.26,34.43
27847,County_27847,Nebraska,Rural,18.7,10.34,,22.56
18427,County_18427,Louisiana,Suburban/Small City,12.8,7.53,9.56,32.67
52989,County_52989,Other,Urban,27.1,16.23,,40.27
33665,County_33665,North Carolina,Suburban/Small City,10.58,7.93,9.1,19.58
55849,County_55849,Other,Rural,16.93,8.63,16.93,33.32
