COUNTYFIPS,COUNTY,STATE,community_type,renter_cost_burden_30pct,renter_cost_burden_50pct,owner_cost_burden_30pct,owner_cost_burden_50pct,median_rent,median_home_value,pct_vacant_housing,pct_owner_occupied,pct_mobile_homes
40505,County_40505,South Carolina,Urban,52.02,28.01,11.8,7.0,1091.8,104496.0,17.48,52.06,17.28
21583,County_21583,Massachusetts,Urban,46.1,26.18,21.89,8.34,915.0,123164.0,16.47,65.66,
17549,County_17549,Kentucky,Rural,46.18,,18.24,7.51,641.6,117699.0,20.72,65.97,10.53
1343,County_1343,Alabama,Rural,49.43,17.62,15.98,2.9,,189869.0,16.59,76.65,13.37
33681,County_33681,North Carolina,Urban,45.42,30.23,18.12,9.03,833.2,150949.0,16.06,68.22,20.14
22147,County_22147,Michigan,Rural,46.28,16.08,18.41,8.92,875.9,183023.0,3.41,67.83,14.42
38871,County_38871,Pennsylvania,Urban,49.83,28.29,18.44,4.53,1215.7,133982.0,20.2,58.25,10.01
22577,County_22577,Michigan,Rural,48.12,30.45,18.25,7.68,1041.7,138815.0,19.17,69.46,14.79
17503,County_17503,Kentucky,Rural,53.99,26.64,19.35,,687.2,121766.0,17.15,,23.9
19283,County_19283,Maine,Suburban/Small City,55.05,23.61,22.86,7.21,562.9,116109.0,13.19,52.57,22.32
45415,County_45415,Vermont,Rural,46.82,33.48,18.62,4.77,917.0,132489.0,13.65,58.46,6.8
18589,County_18589,Louisiana,Suburban/Small City,57.7,24.44,12.68,3.72,914.0,111782.0,13.41,51.43,24.5
40107,County_40107,South Carolina,Rural,44.55,,21.18,4.77,887.5,166554.0,10.67,69.9,8.66
21561,County_21561,Massachusetts,Urban,40.48,22.19,21.15,5.6,1207.3,123399.0,14.93,67.19,12.85
49213,County_49213,Wisconsin,Rural,51.8,36.44,14.04,4.18,839.1,82188.0,21.27,40.53,13.07
31087,County_31087,New Mexico,Rural,44.59,37.99,18.28,7.21,,125486.0,16.96,55.83,16.14
22311,County_22311,Michigan,Rural,58.86,23.94,16.47,8.01,831.5,98946.0,18.8,46.43,9.58
19215,County_19215,Maine,Urban,52.97,30.79,,6.89,778.6,33349.0,14.0,66.7,19.28
28095,County_28095,Nevada,Rural,46.86,22.82,21.76,10.26,832.1,204234.0,16.21,65.58,13.03
12853,County_12853,Idaho,Rural,51.58,29.8,16.07,10.11,1075.8,98622.0,10.96,67.92,15.47
18867,County_18867,Louisiana,Rural,42.5,29.89,13.89,2.47,928.9,115281.0,14.51,53.53,14.32
26747,County_26747,Montana,Urban,49.41,31.95,16.2,,672.4,132152.0,22.38,53.53,18.04
29005,County_29005,New Hampshire,Rural,57.31,29.48,18.36,3.26,436.2,,14.36,40.13,19.88
3053,County_3053,Arizona,Rural,55.27,34.69,19.62,2.72,862.5,117177.0,13.83,58.51,14.79
34185,County_34185,North Dakota,Rural,40.55,27.77,16.19,9.53,555.7,118095.0,12.04,72.42,12.11
10191,County_10191,Georgia,Urban,41.5,24.41,23.57,4.33,1083.1,182484.0,22.6,64.47,10.24
47545,County_47545,Washington,Suburban/Small City,50.4,28.68,21.4,9.99,553.6,95270.0,15.37,61.94,19.81
21563,County_21563,Massachusetts,Rural,56.61,26.64,12.69,4.62,557.7,127275.0,11.5,67.1,
50609,County_50609,Wyoming,Rural,52.64,28.91,20.64,6.97,814.9,166202.0,13.45,64.53,13.6
22037,County_22037,Michigan,Suburban/Small City,57.18,,13.55,3.99,636.8,30000.0,15.9,62.02,17.72
30899,County_30899,New Jersey,Urban,51.98,20.56,19.52,7.1,1083.1,196132.0,5.61,66.49,9.36
8977,County_8977,Delaware,Rural,51.0,25.62,15.59,6.86,726.4,174040.0,14.02,75.36,11.88
5027,County_5027,California,Suburban/Small City,44.16,23.63,,7.1,884.7,131643.0,16.47,60.22,23.02
19353,County_19353,Maine,Rural,56.25,,16.39,4.02,666.3,147312.0,21.19,68.31,19.75
32753,County_32753,New York,Rural,57.2,27.42,17.54,7.99,766.7,79471.0,16.25,55.97,17.16
42347,County_42347,Tennessee,Rural,54.36,28.66,15.29,6.37,492.4,107544.0,17.22,53.69,15.98
31281,County_31281,New Mexico,Rural,56.89,33.97,16.94,4.05,835.6,93576.0,17.24,46.93,12.09
35415,County_35415,Ohio,Rural,49.96,16.29,12.88,8.86,944.2,163067.0,13.79,60.46,7.45
27849,County_27849,Nebraska,Rural,55.72,33.99,19.81,3.49,757.0,112765.0,17.56,43.9,18.58
19517,County_19517,Maine,Suburban/Small City,40.1,12.7,25.58,7.42,741.5,207882.0,12.65,69.2,12.47
4739,County_4739,Arkansas,Rural,59.62,28.39,18.78,7.92,979.8,137289.0,16.86,59.56,8.23
52227,County_52227,Other,Urban,56.9,38.15,15.9,4.55,334.8,83149.0,14.8,52.43,10.17
12797,County_12797,Idaho,Urban,52.32,27.94,14.33,5.4,982.3,101638.0,15.79,56.07,16.68
10683,County_10683,Georgia,Urban,47.53,21.73,13.16,7.13,1182.1,201158.0,,68.04,7.92
26859,County_26859,Montana,Suburban/Small City,46.76,24.47,15.2,5.59,777.2,110683.0,11.36,63.87,23.4
23671,County_23671,Minnesota,Urban,,29.92,19.72,6.55,586.0,119247.0,,51.65,9.17
33023,County_33023,North Carolina,Rural,66.95,28.09,15.84,1.52,856.7,111621.0,20.62,52.92,
15953,County_15953,Iowa,Urban,46.65,,14.44,6.21,882.4,175526.0,9.6,67.17,10.27
5857,County_5857,California,Rural,,28.28,13.26,3.74,1046.9,150899.0,12.61,52.73,12.87
1273,County_1273,Alabama,Rural,56.76,30.84,13.23,,532.0,122846.0,23.32,48.23,18.17
15115,County_15115,Iowa,Urban,62.58,32.96,16.88,7.42,597.8,48006.0,,47.03,21.06
4045,County_4045,Arkansas,Rural,58.85,23.28,15.77,9.24,770.1,90903.0,9.01,54.37,9.25
42779,County_42779,Tennessee,Urban,42.21,28.36,12.55,6.08,620.3,45439.0,16.59,68.66,22.43
2563,County_2563,Alaska,Urban,56.44,29.56,19.96,,876.6,82795.0,17.81,61.17,21.32
26607,County_26607,Montana,Rural,44.13,19.69,22.57,5.64,925.5,84629.0,16.32,70.76,9.45
19537,County_19537,Maine,Urban,64.18,35.04,14.7,6.36,755.5,120198.0,18.82,52.65,24.83
33315,County_33315,North Carolina,Suburban/Small City,61.34,26.93,21.9,8.43,884.2,64385.0,18.8,62.18,18.69
35629,County_35629,Ohio,Rural,53.39,33.16,17.73,7.45,752.4,30000.0,16.26,53.27,22.67
51861,County_51861,Other,Urban,61.99,32.77,17.58,6.21,,118106.0,23.06,41.84,17.19
37731,County_37731,Oregon,Rural,48.61,29.07,20.63,9.92,1362.4,165812.0,18.42,67.2,2.75
2245,County_2245,Alaska,Rural,53.23,19.54,14.94,6.78,868.9,143888.0,,55.38,7.86
56633,County_56633,Other,Suburban/Small City,40.65,30.49,21.3,5.25,848.9,56196.0,12.63,46.44,16.65
32857,County_32857,New York,Urban,47.95,18.82,18.63,6.65,692.8,139233.0,10.01,59.94,14.6
23385,County_23385,Minnesota,Urban,59.21,32.77,16.14,3.1,729.2,45761.0,25.11,52.46,21.94
36263,County_36263,Oklahoma,Suburban/Small City,55.58,27.32,19.77,3.54,821.7,132517.0,21.97,74.02,12.7
27393,County_27393,Nebraska,Rural,44.13,26.1,19.33,9.81,983.4,122911.0,11.66,70.22,9.81
9931,County_9931,Florida,Suburban/Small City,50.29,19.22,20.25,6.15,791.6,150934.0,17.24,76.03,15.97
9015,County_9015,Florida,Urban,55.32,34.08,19.41,3.07,759.1,61308.0,9.75,63.99,21.16
47291,County_47291,Washington,Suburban/Small City,62.54,30.68,12.72,8.37,734.1,107501.0,11.86,62.42,
1775,County_1775,Alabama,Rural,49.01,24.18,17.29,5.21,653.8,83697.0,16.74,62.2,14.61
2383,County_2383,Alaska,Urban,41.46,37.4,20.64,4.28,744.7,31951.0,19.22,65.49,21.76
15893,County_15893,Iowa,Rural,51.11,24.56,13.25,7.8,846.0,92525.0,7.8,52.81,16.62
29425,County_29425,New Hampshire,Rural,58.16,24.83,,6.14,808.3,113448.0,13.94,57.89,15.23
37407,County_37407,Oregon,Urban,50.03,28.04,17.42,9.05,882.6,58641.0,15.52,54.06,15.97
6947,County_6947,Colorado,Rural,56.2,27.08,19.02,3.91,897.7,127079.0,14.2,54.45,13.01
48447,County_48447,West Virginia,Rural,48.23,24.98,20.27,3.18,1095.0,145851.0,14.38,,9.07
11207,County_11207,Hawaii,Urban,56.53,22.32,16.21,6.13,885.7,159508.0,14.99,49.01,10.33
42827,County_42827,Tennessee,Urban,44.03,23.7,16.89,4.44,644.3,,,69.57,10.53
45521,County_45521,Vermont,Urban,51.33,29.93,17.37,8.32,812.3,55596.0,15.28,55.92,17.24
26529,County_26529,Montana,Suburban/Small City,48.36,27.83,14.04,5.99,932.3,88446.0,15.56,56.01,16.95
28565,County_28565,Nevada,Rural,50.79,27.23,22.83,8.62,550.7,104998.0,10.46,64.58,
37325,County_37325,Oregon,Suburban/Small City,56.49,27.69,8.08,2.6,794.6,77916.0,12.1,42.0,17.93
24367,County_24367,Mississippi,Suburban/Small City,48.92,28.16,19.13,4.47,690.1,116513.0,23.03,66.42,14.4
9985,County_9985,Florida,Urban,57.23,37.25,16.96,3.7,591.9,51197.0,17.82,,24.21
9461,County_9461,Florida,Rural,55.37,26.61,19.32,3.92,959.4,118711.0,14.74,56.52,15.25
50549,County_50549,Wyoming,Suburban/Small City,50.49,20.46,15.79,,956.8,102073.0,12.45,56.95,10.79
38229,County_38229,Pennsylvania,Urban,51.62,24.15,17.02,5.02,538.5,70376.0,12.72,58.32,20.03
36715,County_36715,Oklahoma,Rural,64.53,31.74,20.04,3.77,853.2,103044.0,17.34,71.15,23.33
43133,County_43133,Texas,Rural,56.97,25.66,16.49,8.44,934.7,67837.0,23.86,54.87,16.11
56937,County_56937,Other,Suburban/Small City,55.39,18.98,19.56,8.22,933.8,157446.0,10.74,64.78,11.04
56265,County_56265,Other,Urban,47.64,28.58,19.05,0.26,657.6,132151.0,19.96,55.44,17.91
2205,County_2205,Alaska,Urban,51.65,25.66,17.55,8.35,753.2,41117.0,19.07,56.92,19.24
34117,County_34117,North Dakota,Urban,44.95,23.97,16.55,8.14,627.2,96963.0,17.03,54.7,22.7
54743,County_54743,Other,Rural,,28.41,11.16,5.18,690.6,131331.0,21.18,64.11,18.58
29063,County_29063,New Hampshire,Urban,51.24,31.87,20.96,5.75,410.8,116972.0,14.36,60.9,20.49
49559,County_49559,Wisconsin,Suburban/Small City,50.87,22.77,16.63,6.36,675.0,129374.0,10.92,57.42,17.32
46109,County_46109,Virginia,Rural,43.93,22.1,16.83,6.02,993.5,214092.0,15.6,63.97,7.87
53795,County_53795,Other,Rural,50.49,18.08,20.23,5.6,700.4,170366.0,10.28,56.63,13.09
8271,County_8271,Delaware,Urban,52.79,29.91,18.38,8.52,998.9,78816.0,19.32,65.99,22.4
52063,County_52063,Other,Rural,50.96,25.22,15.0,7.23,997.6,101524.0,13.76,64.64,4.62
28041,County_28041,Nevada,Rural,53.75,21.69,17.94,5.77,721.4,116692.0,13.8,61.77,12.94
43681,County_43681,Texas,Urban,49.11,30.61,19.34,8.86,1006.5,77297.0,19.44,54.47,14.86
45315,County_45315,Vermont,Urban,50.74,24.22,17.9,6.33,658.3,110778.0,19.02,48.79,17.93
52631,County_52631,Other,Urban,57.22,35.39,12.95,9.05,683.7,108061.0,18.1,55.36,19.46
43665,County_43665,Texas,Urban,55.11,26.67,15.98,6.54,583.4,84873.0,14.7,53.06,22.24
54469,County_54469,Other,Rural,48.68,,11.89,,900.6,82285.0,13.83,51.71,19.39
56745,County_56745,Other,Urban,57.75,30.41,21.57,7.26,1129.1,115577.0,18.52,57.69,12.89
11253,County_11253,Hawaii,Urban,60.33,37.6,,7.34,494.5,104851.0,15.0,55.64,20.36
17845,County_17845,Kentucky,Rural,34.12,23.62,15.16,6.18,1119.5,142080.0,16.48,77.12,15.43
26905,County_26905,Montana,Urban,42.24,26.99,16.84,6.9,944.8,113261.0,14.63,65.52,21.11
12535,County_12535,Idaho,Rural,50.4,28.07,18.16,5.29,769.8,142253.0,13.62,51.09,16.64
30951,County_30951,New Jersey,Rural,45.51,27.8,17.92,7.97,841.7,139873.0,9.77,67.91,12.24
45159,County_45159,Vermont,Rural,55.21,25.64,16.47,5.8,768.0,114278.0,18.46,42.56,16.23
12061,County_12061,Idaho,Rural,54.87,25.52,19.26,3.99,828.3,153444.0,13.71,62.22,11.96
11275,County_11275,Hawaii,Rural,56.37,27.94,15.42,5.53,604.6,34236.0,25.57,54.38,20.61
52483,County_52483,Other,Rural,56.79,,13.04,6.17,663.5,53553.0,17.29,50.59,24.13
49411,County_49411,Wisconsin,Rural,65.5,26.11,16.3,2.05,501.4,64167.0,21.74,54.55,16.1
53113,County_53113,Other,Rural,54.04,32.45,13.1,3.62,,101843.0,26.05,57.89,18.92
1537,County_1537,Alabama,Urban,47.47,24.18,17.54,8.39,1090.6,151057.0,,69.33,12.72
47349,County_47349,Washington,Urban,53.09,31.34,14.13,7.12,745.2,169939.0,14.57,50.77,4.97
26339,County_26339,Montana,Rural,50.33,30.87,21.99,7.38,714.3,139176.0,8.89,62.04,23.34
24543,County_24543,Mississippi,Rural,46.72,23.52,21.98,7.7,767.9,138495.0,18.11,57.27,21.01
34335,County_34335,North Dakota,Rural,52.17,31.98,14.36,4.0,671.5,78952.0,20.36,45.93,20.38
1573,County_1573,Alabama,Rural,52.62,29.21,15.31,7.63,916.7,113376.0,18.71,56.79,22.08
37333,County_37333,Oregon,Urban,42.03,27.67,12.6,9.13,858.8,,14.06,56.46,17.12
46175,County_46175,Virginia,Rural,48.31,21.28,14.35,5.23,1162.9,130112.0,16.59,46.47,15.55
46461,County_46461,Virginia,Urban,43.64,22.12,12.33,4.98,899.8,90558.0,19.4,59.32,15.12
15123,County_15123,Iowa,Rural,50.62,23.09,21.55,7.04,741.6,109230.0,17.43,79.79,14.36
43745,County_43745,Texas,Rural,41.49,19.64,24.22,8.83,1118.8,131949.0,6.17,60.87,10.78
16347,County_16347,Kansas,Urban,57.0,26.93,20.74,7.79,571.8,111722.0,24.4,53.95,20.12
38389,County_38389,Pennsylvania,Urban,47.4,28.45,15.96,10.82,789.6,190462.0,17.92,56.91,5.73
11721,County_11721,Hawaii,Rural,51.81,16.85,19.44,10.28,1156.2,239720.0,12.71,70.24,7.41
34371,County_34371,North Dakota,Rural,45.71,36.23,16.85,3.35,564.0,109728.0,19.76,54.55,13.46
41417,County_41417,South Dakota,Suburban/Small City,48.16,26.33,19.74,6.76,1019.4,103669.0,12.64,62.36,
54919,County_54919,Other,Urban,48.23,,21.29,7.63,1045.5,177800.0,12.8,57.11,5.02
8723,County_8723,Delaware,Rural,46.97,24.45,21.14,8.73,567.3,115374.0,7.86,75.04,18.71
28345,County_28345,Nevada,Rural,44.8,25.25,16.69,8.68,982.7,106097.0,16.31,51.36,18.94
4901,County_4901,Arkansas,Rural,55.95,28.92,12.74,2.98,877.3,72012.0,18.34,54.77,12.62
12407,County_12407,Idaho,Rural,54.11,34.37,15.3,5.46,444.7,73615.0,16.13,50.89,21.94
45997,County_45997,Vermont,Rural,56.93,24.4,19.87,6.57,738.3,161226.0,22.43,68.37,9.21
42801,County_42801,Tennessee,Urban,55.17,29.06,19.75,7.97,1283.3,129787.0,15.71,56.94,11.58
52251,County_52251,Other,Rural,54.38,31.6,15.93,2.18,537.4,113276.0,16.55,64.46,13.68
46017,County_46017,Virginia,Rural,35.43,21.91,12.37,9.58,880.4,114366.0,10.97,71.48,11.31
51153,County_51153,Other,Urban,51.1,28.6,15.93,10.93,646.4,34323.0,14.96,41.93,12.25
28365,County_28365,Nevada,Rural,40.63,20.02,19.62,8.79,1004.3,165182.0,15.09,77.75,11.49
48967,County_48967,West Virginia,Suburban/Small City,64.55,36.01,11.34,5.11,709.3,53271.0,20.39,56.61,25.9
33825,County_33825,North Carolina,Rural,70.03,40.93,10.43,5.71,742.2,69648.0,23.14,60.0,22.03
18593,County_18593,Louisiana,Rural,53.48,26.53,21.93,5.79,696.0,109304.0,13.74,58.59,13.17
48545,County_48545,West Virginia,Urban,57.36,33.38,19.12,5.85,611.1,,19.68,44.14,19.99
16371,County_16371,Kansas,Urban,48.31,31.64,16.82,7.06,711.4,114409.0,12.42,59.26,20.13
49101,County_49101,Wisconsin,Suburban/Small City,41.49,15.89,19.43,7.22,1202.4,174445.0,8.28,71.85,11.16
19017,County_19017,Maine,Urban,35.52,22.99,23.16,4.5,858.0,114062.0,18.11,52.54,9.77
31991,County_31991,New Mexico,Rural,53.93,24.19,17.13,3.56,852.7,102950.0,15.82,53.21,8.3
46505,County_46505,Virginia,Urban,59.58,36.25,18.1,5.4,812.9,123953.0,25.86,56.85,15.74
48679,County_48679,West Virginia,Rural,44.87,20.43,17.86,7.06,959.3,197196.0,7.37,65.1,11.73
8215,County_8215,Delaware,Urban,59.92,32.97,17.11,2.24,498.8,47290.0,14.57,47.21,22.32
51935,County_51935,Other,Rural,62.48,36.03,13.73,6.49,835.0,84264.0,18.04,49.5,19.31
38045,County_38045,Pennsylvania,Rural,,38.25,13.3,5.6,540.2,30999.0,20.55,51.8,12.12
20073,County_20073,Maryland,Urban,46.84,29.5,18.17,7.37,829.3,144817.0,17.53,63.46,16.93
31271,County_31271,New Mexico,Urban,32.45,20.19,21.44,7.55,,152934.0,16.01,78.05,2.14
23217,County_23217,Minnesota,Rural,44.55,25.66,16.65,7.32,1102.5,134696.0,15.11,61.13,8.7
22095,County_22095,Michigan,Suburban/Small City,61.64,22.66,17.1,7.16,842.7,109021.0,20.83,65.93,9.52
30965,County_30965,New Jersey,Rural,53.01,25.38,12.97,7.37,783.0,,23.26,52.26,16.19
1739,County_1739,Alabama,Urban,50.82,26.34,13.17,7.71,910.9,143880.0,10.91,54.28,12.7
5381,County_5381,California,Rural,42.26,24.55,14.3,5.53,897.5,140309.0,17.0,67.88,15.83
20423,County_20423,Maryland,Rural,51.2,25.86,21.15,6.18,596.3,166950.0,19.48,63.33,12.11
18937,County_18937,Louisiana,Rural,55.56,,15.44,6.27,490.4,73009.0,17.03,62.61,19.05
22291,County_22291,Michigan,Urban,48.91,21.15,12.03,12.72,721.7,58202.0,21.2,73.44,16.43
32277,County_32277,New York,Urban,53.89,27.32,21.24,1.97,705.6,77494.0,20.73,55.52,17.19
46531,County_46531,Virginia,Rural,58.2,33.78,17.54,6.16,566.7,30000.0,,53.35,24.65
35273,County_35273,Ohio,Rural,57.53,34.46,10.37,5.32,519.8,66696.0,22.7,54.19,21.35
20429,County_20429,Maryland,Rural,48.84,30.32,13.23,7.94,681.9,44062.0,13.54,57.29,25.55
37343,County_37343,Oregon,Urban,57.77,39.14,16.55,5.48,759.3,,19.43,55.85,16.32
33023,County_33023,North Carolina,Suburban/Small City,52.06,37.59,19.04,6.56,745.4,77799.0,22.52,60.5,17.94
33281,County_33281,North Carolina,Rural,49.1,24.84,17.01,6.39,567.2,101711.0,11.0,65.25,22.9
56407,County_56407,Other,Rural,52.59,34.72,19.41,9.63,776.2,132817.0,14.21,69.73,17.9
1947,County_1947,Alabama,Rural,49.61,35.82,14.75,5.25,629.6,96892.0,25.96,49.17,26.32
22995,County_22995,Michigan,Rural,48.8,,15.5,5.7,475.1,69596.0,13.41,60.47,17.85
43901,County_43901,Texas,Rural,52.71,25.48,13.85,5.81,662.1,64881.0,20.23,43.5,15.56
56251,County_56251,Other,Urban,50.98,33.59,16.02,7.14,714.2,,13.21,54.16,18.96
51809,County_51809,Other,Urban,46.1,26.22,17.18,3.76,564.8,136253.0,18.38,57.66,18.52
45151,County_45151,Vermont,Rural,45.69,24.84,18.04,9.86,1018.9,116241.0,17.82,61.67,18.63
55955,County_55955,Other,Rural,52.07,31.31,17.44,8.25,848.4,49638.0,28.13,50.72,26.56
46403,County_46403,Virginia,Urban,51.2,31.91,19.38,3.24,586.9,150433.0,15.06,57.3,12.3
11313,County_11313,Hawaii,Urban,47.53,27.98,22.35,4.62,839.5,142977.0,,67.6,11.98
15545,County_15545,Iowa,Rural,52.57,31.92,14.91,5.19,,87473.0,17.74,51.93,16.95
21817,County_21817,Massachusetts,Urban,,26.17,20.5,4.57,1081.2,139765.0,17.47,67.9,14.56
12787,County_12787,Idaho,Rural,58.52,31.81,15.74,2.47,795.2,106395.0,18.23,54.37,14.54
6417,County_6417,Colorado,Rural,53.01,25.99,16.67,8.68,1236.7,99838.0,16.96,61.4,8.55
37295,County_37295,Oregon,Rural,62.42,36.98,12.94,3.5,925.7,70742.0,17.03,52.94,23.98
54817,County_54817,Other,Rural,57.38,34.07,16.03,5.78,832.0,110441.0,15.96,46.86,31.37
20495,County_20495,Maryland,Urban,40.54,21.87,18.82,13.87,975.1,146321.0,14.88,68.37,9.1
24217,County_24217,Mississippi,Rural,47.54,33.91,15.01,5.53,809.2,96013.0,13.97,66.7,9.44
33587,County_33587,North Carolina,Rural,46.12,24.01,16.78,9.07,958.9,138493.0,8.82,67.27,16.69
55727,County_55727,Other,Urban,48.95,18.76,18.29,7.19,1018.2,116346.0,12.19,65.36,11.59
45541,County_45541,Vermont,Urban,55.05,24.47,19.69,7.35,784.4,140007.0,25.13,67.85,6.88
16487,County_16487,Kansas,Rural,47.56,26.38,16.62,5.76,822.8,122673.0,18.84,53.57,14.86
6379,County_6379,Colorado,Suburban/Small City,44.56,29.31,20.21,7.45,713.6,110505.0,10.63,79.5,11.15
9821,County_9821,Florida,Urban,51.99,28.96,16.59,,711.6,110556.0,18.21,60.34,16.49
36395,County_36395,Oklahoma,Rural,60.31,33.0,15.87,4.27,724.3,69835.0,23.23,58.81,22.88
36651,County_36651,Oklahoma,Urban,60.48,32.11,17.47,,488.3,86819.0,18.17,46.65,17.22
41493,County_41493,South Dakota,Urban,46.06,21.03,20.61,11.05,1108.6,101602.0,17.7,58.01,15.45
41335,County_41335,South Dakota,Rural,57.83,37.61,16.84,8.44,729.1,98166.0,18.82,58.22,18.02
48335,County_48335,West Virginia,Urban,48.74,,20.16,6.19,886.9,153135.0,9.98,58.09,11.3
51779,County_51779,Other,Rural,42.96,23.91,21.8,7.36,866.0,172162.0,16.73,63.67,15.49
26637,County_26637,Montana,Urban,46.85,17.8,22.96,8.48,856.7,141469.0,14.71,70.59,13.81
14829,County_14829,Indiana,Rural,48.84,28.0,21.24,6.14,968.5,122063.0,5.11,56.39,13.31
12795,County_12795,Idaho,Urban,46.69,28.33,20.9,6.49,765.0,158274.0,17.06,57.96,13.62
41731,County_41731,South Dakota,Urban,55.77,17.05,13.81,6.27,744.2,106095.0,8.27,64.55,9.65
19653,County_19653,Maine,Rural,51.13,32.44,13.24,5.37,,108303.0,18.25,63.11,19.04
14605,County_14605,Indiana,Rural,50.61,29.03,15.76,10.81,851.3,105347.0,14.64,61.93,16.67
40219,County_40219,South Carolina,Rural,66.46,26.8,15.41,5.6,756.6,39516.0,18.17,66.93,13.37
43505,County_43505,Texas,Rural,50.47,25.89,16.63,5.52,852.1,120924.0,22.62,54.08,17.07
16249,County_16249,Kansas,Urban,56.14,22.19,17.28,7.23,810.4,107509.0,20.91,52.58,19.59
10697,County_10697,Georgia,Suburban/Small City,47.68,33.88,16.64,6.05,600.5,84334.0,12.2,55.73,16.32
36203,County_36203,Oklahoma,Suburban/Small City,57.6,,22.96,7.56,614.9,81526.0,16.4,51.47,8.17
52287,County_52287,Other,Rural,40.46,25.1,21.11,7.38,984.9,163084.0,14.5,66.8,9.61
9211,County_9211,Florida,Rural,46.22,31.55,15.83,7.84,806.3,46935.0,7.02,43.3,19.01
56419,County_56419,Other,Suburban/Small City,48.7,27.37,18.35,0.0,716.4,48313.0,22.7,57.02,22.94
29057,County_29057,New Hampshire,Suburban/Small City,37.68,25.53,21.37,7.02,1068.0,72345.0,19.22,60.44,21.1
5517,County_5517,California,Rural,59.49,32.0,15.38,9.49,439.4,,18.79,59.16,17.28
20851,County_20851,Maryland,Rural,49.53,20.94,16.82,7.9,955.7,195946.0,7.6,62.99,1.04
11655,County_11655,Hawaii,Urban,54.15,32.2,20.58,6.0,647.5,70280.0,13.88,62.55,13.73
17579,County_17579,Kentucky,Rural,53.36,33.0,16.56,,515.9,132345.0,20.62,48.26,18.45
11401,County_11401,Hawaii,Suburban/Small City,46.43,25.77,18.79,10.37,669.1,145347.0,14.49,65.67,9.22
5719,County_5719,California,Suburban/Small City,49.72,26.25,19.13,8.81,632.0,146294.0,15.0,56.87,7.21
48187,County_48187,West Virginia,Rural,51.05,26.78,17.01,5.23,649.2,111206.0,10.73,52.18,15.69
30787,County_30787,New Jersey,Urban,54.16,28.22,22.35,5.42,771.0,111251.0,21.31,70.73,19.64
26877,County_26877,Montana,Urban,53.59,37.0,13.29,4.0,465.8,65946.0,23.6,38.74,21.9
17249,County_17249,Kentucky,Rural,58.08,26.23,12.96,2.4,703.0,67867.0,15.96,53.75,21.55
5357,County_5357,California,Suburban/Small City,52.71,28.94,16.52,7.04,1065.9,129107.0,,61.76,21.9
30585,County_30585,New Jersey,Rural,43.86,36.5,18.21,7.22,737.5,64944.0,18.32,59.29,
18197,County_18197,Louisiana,Rural,61.47,30.2,14.42,7.15,831.1,89918.0,22.38,55.04,19.49
30419,County_30419,New Jersey,Urban,57.37,29.3,18.18,5.05,405.1,67569.0,,60.1,12.49
16383,County_16383,Kansas,Urban,58.31,29.15,17.67,8.99,822.8,129486.0,19.57,55.64,13.26
43531,County_43531,Texas,Rural,48.92,15.42,21.78,10.45,1245.5,180811.0,11.2,68.1,10.28
54717,County_54717,Other,Rural,58.91,,18.35,4.53,598.9,30000.0,19.34,50.72,18.61
21923,County_21923,Massachusetts,Rural,52.75,24.79,18.28,6.24,912.7,140594.0,16.04,59.54,14.19
31557,County_31557,New Mexico,Rural,53.81,17.6,20.49,10.42,,177050.0,16.47,66.95,7.11
13947,County_13947,Illinois,Rural,53.05,,17.3,5.13,796.0,87226.0,17.17,50.34,12.77
50715,County_50715,Wyoming,Rural,56.01,28.86,14.49,8.26,802.5,118334.0,28.16,58.6,10.58
16421,County_16421,Kansas,Suburban/Small City,50.76,23.49,15.76,7.64,1022.2,105202.0,10.89,62.81,9.12
54317,County_54317,Other,Rural,51.48,33.07,13.35,4.98,635.6,62215.0,22.73,50.41,18.23
11763,County_11763,Hawaii,Rural,43.02,21.8,16.87,3.51,873.5,166495.0,,72.45,17.6
50233,County_50233,Wyoming,Urban,49.14,,19.19,6.31,794.9,161851.0,18.15,62.98,20.68
56849,County_56849,Other,Urban,52.51,41.45,14.81,5.19,546.1,31558.0,27.57,57.39,29.1
38561,County_38561,Pennsylvania,Urban,51.77,23.06,15.28,7.02,955.8,166037.0,17.96,53.04,12.73
9543,County_9543,Florida,Suburban/Small City,52.76,27.39,11.35,4.89,811.0,99161.0,28.24,50.95,15.16
13387,County_13387,Illinois,Urban,,24.17,22.96,6.59,815.6,106198.0,24.37,66.91,16.38
44031,County_44031,Utah,Urban,50.53,38.56,17.22,8.67,435.8,106090.0,,50.69,18.3
22515,County_22515,Michigan,Rural,56.29,25.49,18.3,9.53,998.2,148456.0,15.02,72.62,
