COUNTYFIPS,COUNTY,STATE,community_type,unemployment_rate_pct,acs_unemployment_rate_pct,employment_rate_pct,pct_not_in_labor_force
43571,County_43571,Texas,Urban,15.04,15.37,35.48,49.15
30259,County_30259,New Jersey,Urban,3.46,4.84,56.37,38.79
20063,County_20063,Maryland,Urban,12.32,13.44,42.89,
33319,County_33319,North Carolina,Suburban/Small City,7.66,8.0,48.89,43.11
15327,County_15327,Iowa,Urban,4.25,3.88,55.18,40.94
35861,County_35861,Ohio,Rural,9.05,9.14,57.6,33.26
46465,County_46465,Virginia,Urban,10.97,10.99,54.93,34.09
5497,County_5497,California,Rural,15.3,14.74,50.38,34.87
37455,County_37455,Oregon,Rural,3.79,5.36,58.99,35.65
7223,County_7223,Connecticut,Urban,10.6,11.25,39.48,49.27
24321,County_24321,Mississippi,Rural,11.92,12.29,43.06,44.65
21713,County_21713,Massachusetts,Rural,5.35,5.94,49.01,45.05
37081,County_37081,Oregon,Rural,8.92,9.38,52.29,38.34
6615,County_6615,Colorado,Rural,6.12,7.18,57.44,35.39
23993,County_23993,Minnesota,Rural,10.51,11.21,43.47,45.32
25639,County_25639,Missouri,Urban,10.71,11.24,51.13,37.63
39727,County_39727,Rhode Island,Urban,6.96,7.12,,46.93
56835,County_56835,Other,Urban,8.56,9.56,44.85,45.6
31311,County_31311,New Mexico,Rural,9.47,10.54,51.79,37.68
18331,County_18331,Louisiana,Urban,3.37,3.42,47.61,48.97
16975,County_16975,Kansas,Urban,14.59,14.2,51.27,34.52
10035,County_10035,Georgia,Rural,5.58,5.29,57.39,37.31
5541,County_5541,California,Rural,5.72,5.23,50.47,44.3
16985,County_16985,Kansas,Rural,11.7,11.33,50.49,38.17
53211,County_53211,Other,Urban,5.53,4.81,51.34,43.85
10593,County_10593,Georgia,Rural,12.47,12.18,42.49,45.33
11311,County_11311,Hawaii,Rural,6.95,7.82,47.68,44.5
21095,County_21095,Massachusetts,Suburban/Small City,12.88,12.59,38.57,48.84
56411,County_56411,Other,Rural,8.64,8.9,51.19,39.91
43541,County_43541,Texas,Rural,18.01,18.07,35.96,45.97
13531,County_13531,Illinois,Rural,4.02,3.6,49.52,46.88
40305,County_40305,South Carolina,Rural,12.08,11.85,43.86,44.29
33917,County_33917,North Carolina,Suburban/Small City,2.11,2.27,59.63,38.1
49763,County_49763,Wisconsin,Urban,8.08,8.12,47.89,43.99
33021,County_33021,North Carolina,Rural,3.34,3.98,48.72,47.31
52367,County_52367,Other,Rural,7.83,8.57,48.04,43.39
56521,County_56521,Other,Rural,11.43,11.94,38.98,49.07
45849,County_45849,Vermont,Rural,17.04,17.41,38.59,44.0
49377,County_49377,Wisconsin,Rural,13.26,13.31,48.53,38.16
21601,County_21601,Massachusetts,Rural,12.8,12.21,49.28,38.51
28161,County_28161,Nevada,Rural,11.07,11.31,40.84,47.85
31153,County_31153,New Mexico,Rural,14.16,14.13,37.59,48.29
11975,County_11975,Hawaii,Urban,14.22,14.77,39.6,45.63
34929,County_34929,North Dakota,Suburban/Small City,12.59,12.29,47.3,40.41
31631,County_31631,New Mexico,Urban,11.0,10.95,49.96,39.09
53453,County_53453,Other,Urban,13.82,14.85,41.3,43.85
39191,County_39191,Rhode Island,Rural,14.29,14.69,36.46,48.85
48883,County_48883,West Virginia,Rural,8.93,9.42,54.04,36.54
36751,County_36751,Oklahoma,Urban,9.34,9.69,43.57,46.74
13837,County_13837,Illinois,Urban,8.58,8.43,44.82,46.75
52927,County_52927,Other,Urban,3.01,2.94,61.41,35.65
7539,County_7539,Connecticut,Rural,6.8,7.4,62.16,30.43
14969,County_14969,Indiana,Urban,11.18,11.21,42.46,46.33
11895,County_11895,Hawaii,Urban,5.4,6.03,56.67,37.3
15973,County_15973,Iowa,Urban,13.9,14.3,,40.26
56123,County_56123,Other,Rural,9.54,9.91,49.26,40.83
15909,County_15909,Iowa,Urban,13.55,13.84,50.52,35.65
20703,County_20703,Maryland,Rural,6.26,6.86,48.6,44.54
32763,County_32763,New York,Urban,14.25,15.46,48.21,36.33
28723,County_28723,Nevada,Rural,13.47,14.27,43.71,42.02
25309,County_25309,Missouri,Rural,14.12,14.68,45.35,39.97
49675,County_49675,Wisconsin,Urban,7.5,,44.73,46.91
23917,County_23917,Minnesota,Rural,9.37,10.13,53.05,36.82
20985,County_20985,Maryland,Urban,3.38,3.7,55.2,41.1
49783,County_49783,Wisconsin,Rural,9.65,9.66,59.02,31.32
18083,County_18083,Louisiana,Suburban/Small City,15.43,15.6,45.25,39.15
36915,County_36915,Oklahoma,Suburban/Small City,10.53,10.75,43.36,45.89
29725,County_29725,New Hampshire,Urban,5.41,6.02,50.73,43.25
5597,County_5597,California,Urban,6.38,6.29,51.84,41.87
1331,County_1331,Alabama,Urban,12.85,13.29,49.93,36.78
36823,County_36823,Oklahoma,Urban,9.61,,47.05,43.59
54451,County_54451,Other,Rural,10.85,11.7,55.2,33.1
12409,County_12409,Idaho,Suburban/Small City,14.52,14.19,45.47,40.34
46839,County_46839,Virginia,Urban,3.66,3.49,54.35,42.16
18775,County_18775,Louisiana,Rural,8.16,8.95,56.71,34.34
4093,County_4093,Arkansas,Rural,8.09,8.84,,40.98
54529,County_54529,Other,Rural,10.41,11.01,47.26,41.73
35005,County_35005,Ohio,Urban,9.03,9.78,44.27,45.95
55159,County_55159,Other,Rural,7.16,6.63,53.25,40.11
9149,County_9149,Florida,Suburban/Small City,2.25,2.38,58.99,38.63
19659,County_19659,Maine,Rural,8.92,8.56,43.84,47.59
21609,County_21609,Massachusetts,Rural,,4.45,47.9,
11633,County_11633,Hawaii,Suburban/Small City,8.59,8.67,50.18,41.15
48869,County_48869,West Virginia,Rural,5.1,5.16,,45.25
15563,County_15563,Iowa,Suburban/Small City,14.45,14.91,36.16,48.93
56957,County_56957,Other,Rural,15.06,15.51,44.84,39.65
2793,County_2793,Alaska,Urban,2.73,3.51,50.14,46.35
20735,County_20735,Maryland,Rural,17.27,,41.77,40.18
30021,County_30021,New Jersey,Rural,7.04,7.09,51.23,41.67
39377,County_39377,Rhode Island,Rural,5.44,5.38,53.48,41.14
20785,County_20785,Maryland,Rural,14.97,16.04,45.06,38.9
29181,County_29181,New Hampshire,Rural,3.86,4.07,54.01,41.92
35053,County_35053,Ohio,Rural,11.08,11.73,44.8,43.48
37749,County_37749,Oregon,Rural,15.57,15.53,46.61,37.86
4063,County_4063,Arkansas,Rural,10.56,10.97,45.15,43.88
25163,County_25163,Missouri,Rural,5.44,5.52,59.39,35.09
9123,County_9123,Florida,Rural,10.52,10.16,51.14,38.7
43597,County_43597,Texas,Rural,6.48,,43.78,49.16
50277,County_50277,Wyoming,Urban,8.83,9.03,47.36,43.62
52541,County_52541,Other,Rural,9.9,10.5,47.65,41.85
1867,County_1867,Alabama,Urban,11.43,11.34,46.16,42.5
24679,County_24679,Mississippi,Rural,5.59,5.25,48.17,46.57
4553,County_4553,Arkansas,Rural,16.82,17.56,50.54,31.91
56271,County_56271,Other,Rural,12.73,13.03,42.82,44.15
52917,County_52917,Other,Rural,9.01,8.58,53.2,38.23
41123,County_41123,South Dakota,Rural,12.51,12.79,52.2,35.02
22429,County_22429,Michigan,Rural,9.71,9.86,51.03,39.12
34353,County_34353,North Dakota,Urban,10.58,10.96,44.87,44.17
37389,County_37389,Oregon,Rural,3.44,3.81,50.14,46.05
11601,County_11601,Hawaii,Urban,13.36,15.18,,45.97
13727,County_13727,Illinois,Suburban/Small City,11.83,12.98,45.61,41.41
36165,County_36165,Oklahoma,Rural,10.59,11.37,51.3,37.34
22283,County_22283,Michigan,Suburban/Small City,14.32,14.64,51.49,33.87
9483,County_9483,Florida,Urban,5.29,5.16,55.65,39.19
34361,County_34361,North Dakota,Rural,9.05,9.2,51.79,39.01
25111,County_25111,Missouri,Rural,11.8,12.09,47.56,40.35
48475,County_48475,West Virginia,Suburban/Small City,2.25,2.34,53.41,44.26
56073,County_56073,Other,Urban,13.23,14.04,49.47,36.49
30369,County_30369,New Jersey,Rural,,12.02,48.74,39.24
49251,County_49251,Wisconsin,Urban,9.85,9.71,39.61,50.68
38855,County_38855,Pennsylvania,Rural,12.82,13.09,46.64,40.27
49607,County_49607,Wisconsin,Rural,8.7,9.58,40.26,50.15
45401,County_45401,Vermont,Rural,6.64,6.22,50.14,43.64
40205,County_40205,South Carolina,Rural,10.71,11.5,47.39,41.11
16449,County_16449,Kansas,Urban,9.79,9.83,45.98,44.19
28471,County_28471,Nevada,Urban,9.66,10.34,46.17,43.5
10817,County_10817,Georgia,Urban,9.72,10.22,49.95,39.82
33473,County_33473,North Carolina,Rural,10.67,11.43,,36.81
7225,County_7225,Connecticut,Rural,12.23,13.22,46.84,39.95
53713,County_53713,Other,Rural,7.3,7.29,52.33,40.38
41211,County_41211,South Dakota,Urban,12.88,13.16,48.23,38.62
33959,County_33959,North Carolina,Rural,9.99,10.25,40.77,48.98
7405,County_7405,Connecticut,Rural,12.96,13.39,47.14,39.47
18633,County_18633,Louisiana,Rural,12.25,12.89,52.72,34.39
20033,County_20033,Maryland,Urban,6.46,6.47,54.67,38.85
25851,County_25851,Missouri,Urban,5.15,5.67,43.84,50.5
11779,County_11779,Hawaii,Suburban/Small City,12.92,12.71,41.05,46.25
11149,County_11149,Hawaii,Rural,,13.65,46.2,40.15
5599,County_5599,California,Urban,5.99,6.01,51.24,42.75
42031,County_42031,Tennessee,Urban,14.96,15.36,46.09,38.54
52409,County_52409,Other,Urban,8.24,7.97,53.46,38.58
31981,County_31981,New Mexico,Rural,14.08,15.14,42.43,42.43
10129,County_10129,Georgia,Urban,10.17,10.31,51.18,38.5
40855,County_40855,South Carolina,Suburban/Small City,13.27,13.56,48.74,37.69
54385,County_54385,Other,Urban,12.64,13.07,,44.23
52637,County_52637,Other,Rural,14.07,14.48,38.39,47.13
43001,County_43001,Texas,Urban,3.67,3.19,53.2,43.61
46573,County_46573,Virginia,Rural,3.81,3.74,56.09,40.17
4813,County_4813,Arkansas,Rural,5.93,6.5,53.93,39.57
51309,County_51309,Other,Urban,16.58,17.13,34.92,47.95
18351,County_18351,Louisiana,Rural,11.11,11.6,50.85,37.55
52403,County_52403,Other,Rural,6.93,8.17,47.78,44.05
43439,County_43439,Texas,Rural,13.01,14.34,46.84,38.82
28113,County_28113,Nevada,Urban,14.28,14.84,40.17,44.99
31469,County_31469,New Mexico,Urban,12.8,12.35,38.05,49.61
23479,County_23479,Minnesota,Rural,17.46,17.41,37.41,45.18
20345,County_20345,Maryland,Urban,14.44,14.74,37.71,47.55
27811,County_27811,Nebraska,Suburban/Small City,4.2,4.59,56.31,39.1
41939,County_41939,South Dakota,Rural,12.15,12.1,50.14,37.77
31255,County_31255,New Mexico,Urban,11.66,12.67,47.19,40.14
15311,County_15311,Iowa,Rural,11.64,12.77,49.45,37.78
2115,County_2115,Alaska,Urban,10.67,11.21,56.52,32.27
45483,County_45483,Vermont,Urban,3.53,3.92,58.27,37.81
11853,County_11853,Hawaii,Rural,11.84,12.23,51.49,36.28
4685,County_4685,Arkansas,Rural,14.41,,34.66,50.18
15357,County_15357,Iowa,Rural,8.13,8.34,49.32,42.34
5241,County_5241,California,Rural,10.54,10.21,48.8,
12863,County_12863,Idaho,Urban,6.13,5.76,56.75,37.49
12905,County_12905,Idaho,Urban,13.51,13.04,39.71,47.25
28281,County_28281,Nevada,Rural,10.88,10.68,49.43,39.88
34969,County_34969,North Dakota,Urban,11.48,11.47,37.83,50.69
4233,County_4233,Arkansas,Suburban/Small City,8.65,9.27,56.55,34.18
52809,County_52809,Other,Urban,14.1,13.61,34.39,52.0
52737,County_52737,Other,Rural,9.22,9.68,48.4,41.92
5911,County_5911,California,Rural,12.17,12.88,54.37,32.75
45099,County_45099,Vermont,Rural,10.66,11.55,50.86,37.59
8477,County_8477,Delaware,Rural,11.14,11.52,45.08,43.4
39805,County_39805,Rhode Island,Urban,8.66,8.89,43.13,47.98
17541,County_17541,Kentucky,Rural,16.22,,43.44,39.92
53275,County_53275,Other,Rural,9.47,9.62,42.14,48.24
13485,County_13485,Illinois,Urban,6.01,6.61,50.34,43.05
16541,County_16541,Kansas,Rural,5.52,5.05,52.63,42.32
19907,County_19907,Maine,Rural,5.35,5.02,56.19,38.8
56521,County_56521,Other,Urban,6.89,7.06,51.89,41.06
38507,County_38507,Pennsylvania,Rural,12.05,12.73,43.69,
11357,County_11357,Hawaii,Rural,4.26,4.6,62.97,32.43
48291,County_48291,West Virginia,Urban,4.89,4.71,48.98,46.32
24249,County_24249,Mississippi,Rural,12.29,12.99,44.83,42.18
51923,County_51923,Other,Rural,13.7,14.16,40.43,45.4
34563,County_34563,North Dakota,Rural,6.97,6.34,46.99,46.67
8587,County_8587,Delaware,Urban,6.91,6.62,49.41,43.96
44045,County_44045,Utah,Rural,8.59,10.26,55.11,34.63
45515,County_45515,Vermont,Urban,13.87,13.94,48.71,37.36
16219,County_16219,Kansas,Rural,9.5,9.79,51.86,38.36
40715,County_40715,South Carolina,Suburban/Small City,12.06,11.67,42.87,45.45
3537,County_3537,Arizona,Urban,6.09,5.91,55.14,38.95
35467,County_35467,Ohio,Rural,9.21,9.72,54.62,35.65
42503,County_42503,Tennessee,Rural,9.48,9.46,52.08,38.46
47369,County_47369,Washington,Urban,,7.72,50.15,42.13
45367,County_45367,Vermont,Urban,2.08,1.55,54.07,44.38
13483,County_13483,Illinois,Urban,10.12,10.35,42.18,47.47
50613,County_50613,Wyoming,Rural,10.61,10.66,43.09,46.24
17269,County_17269,Kentucky,Rural,,8.11,51.95,39.94
30549,County_30549,New Jersey,Rural,11.16,11.54,40.38,48.08
43417,County_43417,Texas,Rural,11.82,12.04,54.68,33.28
13553,County_13553,Illinois,Rural,12.48,12.74,48.43,38.83
14087,County_14087,Indiana,Urban,13.46,14.18,39.93,45.9
44237,County_44237,Utah,Suburban/Small City,6.48,8.03,43.75,48.22
17419,County_17419,Kentucky,Rural,4.27,4.23,47.86,47.91
42837,County_42837,Tennessee,Rural,8.29,8.35,47.29,44.36
11687,County_11687,Hawaii,Urban,7.81,,44.92,46.39
22397,County_22397,Michigan,Rural,6.55,7.28,48.98,
8879,County_8879,Delaware,Urban,8.15,7.7,54.88,37.42
17585,County_17585,Kentucky,Urban,8.0,8.47,43.64,47.89
28313,County_28313,Nevada,Rural,15.77,16.11,47.99,35.9
19443,County_19443,Maine,Rural,8.1,8.53,53.77,37.7
18601,County_18601,Louisiana,Urban,4.77,4.24,,37.68
9961,County_9961,Florida,Rural,11.66,11.73,34.7,53.57
7911,County_7911,Connecticut,Rural,6.47,6.57,58.01,35.42
34825,County_34825,North Dakota,Urban,8.68,9.8,47.13,43.08
56233,County_56233,Other,Urban,7.93,,51.91,39.43
31295,County_31295,New Mexico,Rural,7.41,7.87,50.3,41.82
11623,County_11623,Hawaii,Rural,12.64,13.34,45.26,41.4
35657,County_35657,Ohio,Rural,10.13,9.98,53.54,36.48
6351,County_6351,Colorado,Suburban/Small City,14.1,14.98,33.0,52.02
27065,County_27065,Nebraska,Rural,11.65,12.39,39.01,48.6
26317,County_26317,Montana,Rural,5.54,6.81,47.72,45.47
53155,County_53155,Other,Rural,7.03,7.83,54.8,37.38
27091,County_27091,Nebraska,Urban,16.67,15.68,31.24,53.08
4737,County_4737,Arkansas,Rural,11.09,11.08,50.61,38.31
47873,County_47873,Washington,Rural,10.9,10.51,51.26,38.22
9675,County_9675,Florida,Rural,14.64,14.38,,33.66
43657,County_43657,Texas,Rural,6.34,7.27,60.43,32.3
50723,County_50723,Wyoming,Rural,7.18,7.27,50.49,42.24
54755,County_54755,Other,Urban,11.33,12.02,48.58,
13671,County_13671,Illinois,Suburban/Small City,16.24,16.27,36.04,
12505,County_12505,Idaho,Rural,15.66,16.88,41.98,41.14
18517,County_18517,Louisiana,Rural,6.8,7.73,41.97,50.3
53881,County_53881,Other,Urban,6.77,6.63,39.92,53.45
43815,County_43815,Texas,Rural,6.24,6.36,48.97,44.67
36431,County_36431,Oklahoma,Rural,8.31,8.86,59.4,31.74
34131,County_34131,North Dakota,Urban,11.11,11.28,,43.93
52567,County_52567,Other,Rural,15.65,16.83,34.47,48.71
44097,County_44097,Utah,Rural,13.2,13.72,43.18,43.11
4551,County_4551,Arkansas,Urban,9.65,10.55,45.2,44.25
18619,County_18619,Louisiana,Urban,14.87,14.81,47.73,37.46
13309,County_13309,Illinois,Rural,7.47,7.45,52.62,39.93
23813,County_23813,Minnesota,Rural,4.98,,50.29,44.7
13381,County_13381,Illinois,Rural,12.64,12.65,39.65,47.7
20611,County_20611,Maryland,Urban,7.92,8.61,53.4,37.99
7099,County_7099,Connecticut,Rural,10.67,11.41,47.25,41.33
52217,County_52217,Other,Rural,15.4,16.34,47.36,36.3
33055,County_33055,North Carolina,Suburban/Small City,12.27,12.95,37.86,49.19
24663,County_24663,Mississippi,Rural,5.81,5.75,38.54,55.72
27763,County_27763,Nebraska,Rural,8.8,9.1,51.99,38.91
24467,County_24467,Mississippi,Rural,5.91,6.46,47.48,46.05
24455,County_24455,Mississippi,Urban,7.19,7.57,49.93,42.5
49213,County_49213,Wisconsin,Rural,13.04,13.01,40.48,46.51
38153,County_38153,Pennsylvania,Rural,12.32,12.78,45.96,41.26
44323,County_44323,Utah,Rural,6.02,5.89,51.98,42.13
44673,County_44673,Utah,Rural,6.98,8.24,38.35,53.41
50373,County_50373,Wyoming,Urban,13.09,14.04,43.59,42.37
37059,County_37059,Oregon,Rural,9.62,9.83,42.89,47.28
27069,County_27069,Nebraska,Rural,12.77,12.92,41.48,45.6
51655,County_51655,Other,Rural,8.15,7.87,55.55,36.58
31433,County_31433,New Mexico,Urban,10.68,10.79,49.77,39.45
54769,County_54769,Other,Suburban/Small City,7.59,8.38,44.53,47.09
13061,County_13061,Illinois,Urban,6.22,6.26,53.73,40.01
4829,County_4829,Arkansas,Suburban/Small City,8.0,9.6,48.77,41.63
43577,County_43577,Texas,Rural,17.41,17.63,34.65,47.72
56181,County_56181,Other,Urban,4.98,6.16,47.25,46.59
23847,County_23847,Minnesota,Rural,14.56,14.71,50.43,34.86
19989,County_19989,Maine,Urban,10.91,11.41,56.64,31.96
13301,County_13301,Illinois,Rural,9.57,9.58,55.39,35.03
14765,County_14765,Indiana,Urban,13.07,12.67,49.45,37.88
46279,County_46279,Virginia,Rural,4.74,5.15,52.43,42.41
55335,County_55335,Other,Rural,8.59,8.65,48.79,42.56
2337,County_2337,Alaska,Rural,9.25,9.14,54.22,
2783,County_2783,Alaska,Urban,15.01,15.75,37.34,46.91
41109,County_41109,South Dakota,Rural,9.06,9.18,43.08,47.74
26585,County_26585,Montana,Urban,,9.05,58.2,32.75
16181,County_16181,Kansas,Urban,11.86,12.21,50.52,37.28
2567,County_2567,Alaska,Suburban/Small City,6.52,4.8,50.83,44.37
16487,County_16487,Kansas,Urban,11.24,11.39,56.46,32.15
20331,County_20331,Maryland,Urban,11.95,12.5,32.45,55.06
54981,County_54981,Other,Rural,5.63,,44.78,49.3
11751,County_11751,Hawaii,Urban,8.97,9.65,46.94,43.41
44635,County_44635,Utah,Urban,10.81,11.21,49.38,39.41
35917,County_35917,Ohio,Rural,4.35,4.88,53.5,41.61
52067,County_52067,Other,Rural,6.71,7.03,46.66,46.3
3387,County_3387,Arizona,Rural,11.45,11.52,42.08,46.41
32903,County_32903,New York,Rural,11.91,11.57,48.85,39.59
1799,County_1799,Alabama,Urban,16.71,17.35,43.88,38.77
42679,County_42679,Tennessee,Rural,9.6,10.54,54.12,35.34
34921,County_34921,North Dakota,Urban,8.64,8.61,37.47,53.92
40953,County_40953,South Carolina,Urban,6.62,6.99,48.68,44.33
13419,County_13419,Illinois,Rural,12.74,13.26,46.72,40.02
56439,County_56439,Other,Suburban/Small City,11.47,11.74,,40.69
44441,County_44441,Utah,Urban,9.27,9.1,37.13,53.76
33473,County_33473,North Carolina,Rural,7.84,8.24,43.97,47.8
47053,County_47053,Washington,Urban,,8.02,54.9,37.08
36421,County_36421,Oklahoma,Urban,6.44,6.46,62.25,
27847,County_27847,Nebraska,Rural,8.01,8.78,51.9,39.33
18427,County_18427,Louisiana,Suburban/Small City,7.31,7.38,50.46,42.15
52989,County_52989,Other,Urban,11.17,10.89,44.14,44.97
33665,County_33665,North Carolina,Suburban/Small City,4.64,4.55,57.88,37.57
55849,County_55849,Other,Rural,9.28,9.7,56.42,33.88
52205,County_52205,Other,Rural,7.97,8.66,53.65,37.7
38941,County_38941,Pennsylvania,Urban,10.3,11.0,53.26,35.74
36527,County_36527,Oklahoma,Urban,16.37,16.75,45.25,38.0
16497,County_16497,Kansas,Urban,12.68,13.23,43.14,43.63
48093,County_48093,West Virginia,Suburban/Small City,15.82,16.09,52.01,31.91
15887,County_15887,Iowa,Suburban/Small City,7.93,8.06,46.88,45.06
7069,County_7069,Connecticut,Urban,4.95,5.54,47.03,47.43
14183,County_14183,Indiana,Suburban/Small City,16.64,16.6,49.13,34.27
9667,County_9667,Florida,Rural,15.01,15.33,46.19,38.48
14851,County_14851,Indiana,Rural,4.77,5.02,45.61,49.36
10627,County_10627,Georgia,Suburban/Small City,3.69,3.93,57.01,39.06
14699,County_14699,Indiana,Rural,11.39,11.43,47.33,41.24
17317,County_17317,Kentucky,Suburban/Small City,10.71,10.74,47.49,41.77
31289,County_31289,New Mexico,Urban,7.07,7.15,56.07,36.79
49737,County_49737,Wisconsin,Rural,8.39,,51.18,41.2
52931,County_52931,Other,Suburban/Small City,4.94,5.07,48.24,46.69
8237,County_8237,Delaware,Rural,13.76,13.24,42.34,44.42
11841,County_11841,Hawaii,Urban,9.65,9.7,55.49,34.81
21329,County_21329,Massachusetts,Rural,6.16,6.3,51.0,42.7
22473,County_22473,Michigan,Urban,2.27,2.27,47.56,50.17
40401,County_40401,South Carolina,Urban,13.88,13.94,38.76,47.3
21401,County_21401,Massachusetts,Rural,12.08,12.53,51.57,35.9
47431,County_47431,Washington,Urban,8.15,7.17,56.23,36.6
39851,County_39851,Rhode Island,Suburban/Small City,12.15,11.57,46.66,41.77
16755,County_16755,Kansas,Rural,,15.34,46.38,38.28
27933,County_27933,Nebraska,Suburban/Small City,13.45,13.33,47.84,38.82
42805,County_42805,Tennessee,Urban,12.25,12.51,42.64,44.85
54033,County_54033,Other,Rural,7.87,7.9,51.45,40.65
31465,County_31465,New Mexico,Suburban/Small City,8.12,8.87,45.68,45.46
23669,County_23669,Minnesota,Suburban/Small City,6.28,6.55,,40.9
25097,County_25097,Missouri,Rural,16.04,17.02,38.48,44.5
20955,County_20955,Maryland,Suburban/Small City,7.8,9.09,48.88,42.04
25431,County_25431,Missouri,Urban,11.14,11.44,48.71,39.85
13613,County_13613,Illinois,Urban,16.03,16.61,41.61,41.78
38613,County_38613,Pennsylvania,Urban,6.44,6.28,60.06,33.66
19033,County_19033,Maine,Rural,16.1,16.92,42.75,40.33
47049,County_47049,Washington,Rural,13.6,14.1,43.8,42.11
53369,County_53369,Other,Rural,8.15,,44.65,47.08
25489,County_25489,Missouri,Rural,5.02,5.36,47.27,47.37
18767,County_18767,Louisiana,Rural,12.96,13.5,46.14,40.36
52723,County_52723,Other,Urban,8.24,8.25,52.38,39.37
30169,County_30169,New Jersey,Rural,14.68,14.28,53.48,32.24
51663,County_51663,Other,Rural,7.79,7.74,45.02,47.24
6135,County_6135,Colorado,Rural,3.66,3.88,56.55,39.57
13833,County_13833,Illinois,Rural,16.87,16.61,42.03,41.37
23381,County_23381,Minnesota,Suburban/Small City,7.83,7.26,56.65,36.09
18079,County_18079,Louisiana,Urban,10.48,9.76,50.3,39.94
35335,County_35335,Ohio,Rural,8.27,9.4,57.44,33.15
43105,County_43105,Texas,Rural,9.16,9.61,41.42,48.97
48969,County_48969,West Virginia,Rural,12.27,12.4,52.28,35.33
31041,County_31041,New Mexico,Urban,9.35,9.93,49.4,40.67
10197,County_10197,Georgia,Urban,8.97,9.24,41.64,49.12
15663,County_15663,Iowa,Rural,7.66,8.16,49.37,42.47
17773,County_17773,Kentucky,Urban,10.33,10.34,47.6,42.06
12941,County_12941,Idaho,Suburban/Small City,9.86,9.92,49.56,40.52
40847,County_40847,South Carolina,Suburban/Small City,10.4,10.79,40.79,48.43
20059,County_20059,Maryland,Suburban/Small City,6.15,6.37,52.46,41.17
16071,County_16071,Kansas,Suburban/Small City,12.71,12.36,35.32,52.32
